w,x,chain,latitude,longitude
13210,25450,Loran9960,42.735,69.04667
13220,25450,Loran9960,42.72667,69.06667
13230,25450,Loran9960,42.7,69.08667
13240,25450,Loran9960,42.70667,69.10833
13250,25450,Loran9960,42.69833,69.13
13260,25450,Loran9960,42.68833,69.13333
13270,25450,Loran9960,42.67833,69.17
13280,25450,Loran9960,42.67,69.19167
13290,25450,Loran9960,42.66,69.21167
13300,25450,Loran9960,42.65,69.23167
13310,25450,Loran9960,42.64167,69.25167
13320,25450,Loran9960,42.63167,69.27167
13330,25450,Loran9960,42.62167,69.29333
13340,25450,Loran9960,42.61167,69.31333
13350,25450,Loran9960,42.60167,69.31667
13360,25450,Loran9960,42.59333,69.35333
13370,25450,Loran9960,42.56667,69.37333
13380,25450,Loran9960,42.57333,69.39333
13390,25450,Loran9960,42.56333,69.41333
13400,25450,Loran9960,42.55333,69.43167
13410,25450,Loran9960,42.54333,69.45167
13420,25450,Loran9960,42.53333,69.47167
13430,25450,Loran9960,42.52333,69.49167
13440,25450,Loran9960,42.51333,69.51167
13450,25450,Loran9960,42.50333,69.53
13460,25450,Loran9960,42.49333,69.55
13470,25450,Loran9960,42.46667,69.57
13480,25450,Loran9960,42.47167,69.58833
13490,25450,Loran9960,42.46167,69.60833
13500,25450,Loran9960,42.45167,69.62833
13510,25450,Loran9960,42.44167,69.64667
13520,25450,Loran9960,42.43,69.665
13530,25450,Loran9960,42.42,69.685
13540,25450,Loran9960,42.41,69.70333
13550,25450,Loran9960,42.39833,69.72333
13560,25450,Loran9960,42.38833,69.74167
13570,25450,Loran9960,42.37833,69.76167
13580,25450,Loran9960,42.36667,69.78
13590,25450,Loran9960,42.355,69.798330000000007
13600,25450,Loran9960,42.345,69.81667
13610,25450,Loran9960,42.33333,69.835
13620,25450,Loran9960,42.32167,69.85333
13630,25450,Loran9960,42.31167,69.87167
13640,25450,Loran9960,42.3,69.89167
13650,25450,Loran9960,42.28833,69.91
13660,25450,Loran9960,42.27667,69.92833
13670,25450,Loran9960,42.265,69.94667
13680,25450,Loran9960,42.25333,69.96333
13690,25450,Loran9960,42.24167,69.98167
13700,25450,Loran9960,42.23,70
13710,25450,Loran9960,42.21833,70.01833
13720,25450,Loran9960,42.20667,70.03667
13730,25450,Loran9960,42.195,70.05333
13740,25450,Loran9960,42.18167,70.07167
13750,25450,Loran9960,42.17,70.09
13760,25450,Loran9960,42.15667,70.10667
13770,25450,Loran9960,42.145,70.125
13780,25450,Loran9960,42.13167,70.14167
13790,25450,Loran9960,42.11833,70.16
13800,25450,Loran9960,42.10667,70.17667
13810,25450,Loran9960,42.09333,70.19333
13820,25450,Loran9960,42.08,70.21167
13830,25450,Loran9960,42.05,70.22833
13840,25450,Loran9960,42.05333,70.245
13850,25450,Loran9960,42.03833,70.26167
13860,25450,Loran9960,42.025,70.27833
13870,25450,Loran9960,42.01167,70.295
13880,25450,Loran9960,41.99667,70.31167
13890,25450,Loran9960,41.96667,70.32833
13900,25450,Loran9960,41.96833,70.345
13910,25450,Loran9960,41.95333,70.36167
13920,25450,Loran9960,41.93833,70.37833
13930,25450,Loran9960,41.92333,70.39333
13940,25450,Loran9960,41.90833,70.41
13950,25450,Loran9960,41.89333,70.425
13960,25450,Loran9960,41.87667,70.44167
13970,25450,Loran9960,41.86167,70.45667
13980,25450,Loran9960,41.845,70.47167
13990,25450,Loran9960,41.82833,70.48667
14000,25450,Loran9960,41.81167,70.50333
11800,25460,Loran9960,44.14333,64.915
11810,25460,Loran9960,44.12833,64.96667
11820,25460,Loran9960,44.115,65.01667
11830,25460,Loran9960,44.10167,65.06667
11840,25460,Loran9960,44.08667,65.1
11850,25460,Loran9960,44.075,65.165
11860,25460,Loran9960,44.06167,65.21167
11870,25460,Loran9960,44.04833,65.26
11880,25460,Loran9960,44.035,65.305
11890,25460,Loran9960,44.02167,65.35167
11900,25460,Loran9960,44.01,65.39667
11910,25460,Loran9960,43.99667,65.44
11920,25460,Loran9960,43.985,65.485
11930,25460,Loran9960,43.97333,65.52667
11940,25460,Loran9960,43.96167,65.57
11950,25460,Loran9960,43.94833,65.61167
11960,25460,Loran9960,43.93667,65.65333
11970,25460,Loran9960,43.925,65.695
11980,25460,Loran9960,43.91333,65.735
11990,25460,Loran9960,43.90167,65.775
12000,25460,Loran9960,43.89,65.815
12010,25460,Loran9960,43.87833,65.855
12020,25460,Loran9960,43.86833,65.89333
12030,25460,Loran9960,43.85667,65.93167
12040,25460,Loran9960,43.845,65.97
12050,25460,Loran9960,43.835,66.00667
12060,25460,Loran9960,43.82333,66.045
12070,25460,Loran9960,43.81333,66.08167
12080,25460,Loran9960,43.80167,66.11833
12090,25460,Loran9960,43.79167,66.15333
12100,25460,Loran9960,43.78,66.19
12110,25460,Loran9960,43.77,66.225
12120,25460,Loran9960,43.76,66.26
12130,25460,Loran9960,43.74833,66.295
12140,25460,Loran9960,43.73833,66.32833
12150,25460,Loran9960,43.72833,66.36333
12160,25460,Loran9960,43.71833,66.39667
12170,25460,Loran9960,43.70667,66.43
12180,25460,Loran9960,43.69667,66.46333
12190,25460,Loran9960,43.68667,66.49667
12200,25460,Loran9960,43.67667,66.53
12210,25460,Loran9960,43.66667,66.56167
12220,25460,Loran9960,43.65667,66.595
12230,25460,Loran9960,43.64667,66.62667
12240,25460,Loran9960,43.63667,66.65833
12250,25460,Loran9960,43.62667,66.68833
12260,25460,Loran9960,43.61667,66.72
12270,25460,Loran9960,43.60833,66.75167
12280,25460,Loran9960,43.59833,66.78167
12290,25460,Loran9960,43.58833,66.81333
12300,25460,Loran9960,43.57833,66.84333
12310,25460,Loran9960,43.56833,66.87333
12320,25460,Loran9960,43.56,66.90333
12330,25460,Loran9960,43.53333,66.91667
12340,25460,Loran9960,43.54,66.96333
12350,25460,Loran9960,43.53,66.99167
12360,25460,Loran9960,43.52167,67.02167
12370,25460,Loran9960,43.51167,67.05
12380,25460,Loran9960,43.50167,67.07833
12390,25460,Loran9960,43.49333,67.10833
12400,25460,Loran9960,43.48333,67.13667
12410,25460,Loran9960,43.475,67.165
12420,25460,Loran9960,43.465,67.19333
12430,25460,Loran9960,43.45667,67.22
12440,25460,Loran9960,43.44667,67.24833
12450,25460,Loran9960,43.43833,67.27667
12460,25460,Loran9960,43.42833,67.30333
12470,25460,Loran9960,43.42,67.33
12480,25460,Loran9960,43.41,67.35833
12490,25460,Loran9960,43.40167,67.385
12500,25460,Loran9960,43.39167,67.41167
12510,25460,Loran9960,43.36667,67.43833
12520,25460,Loran9960,43.37333,67.465
12530,25460,Loran9960,43.365,67.49167
12540,25460,Loran9960,43.355,67.51833
12550,25460,Loran9960,43.34667,67.545
12560,25460,Loran9960,43.33833,67.57
12570,25460,Loran9960,43.32833,67.59667
12580,25460,Loran9960,43.32,67.62167
12590,25460,Loran9960,43.31167,67.64833
12600,25460,Loran9960,43.30167,67.673330000000007
12610,25460,Loran9960,43.29333,67.69833
12620,25460,Loran9960,43.28333,67.725
12630,25460,Loran9960,43.275,67.73333
12640,25460,Loran9960,43.25,67.775
12650,25460,Loran9960,43.25667,67.8
12660,25460,Loran9960,43.24833,67.825
12670,25460,Loran9960,43.24,67.83333
12680,25460,Loran9960,43.23,67.875
12690,25460,Loran9960,43.22167,67.89833
12700,25460,Loran9960,43.21333,67.923330000000007
12710,25460,Loran9960,43.20333,67.94833
12720,25460,Loran9960,43.195,67.97167
12730,25460,Loran9960,43.18667,67.99667
12740,25460,Loran9960,43.17833,68.02
12750,25460,Loran9960,43.16833,68.045
12760,25460,Loran9960,43.16,68.06833
12770,25460,Loran9960,43.15167,68.09333
12780,25460,Loran9960,43.14167,68.1
12790,25460,Loran9960,43.11667,68.14
12800,25460,Loran9960,43.125,68.16333
12810,25460,Loran9960,43.115,68.18667
12820,25460,Loran9960,43.10667,68.21
12830,25460,Loran9960,43.09833,68.23333
12840,25460,Loran9960,43.08833,68.25667
12850,25460,Loran9960,43.08,68.28
12860,25460,Loran9960,43.07167,68.30333
12870,25460,Loran9960,43.06167,68.32667
12880,25460,Loran9960,43.05333,68.33333
12890,25460,Loran9960,43.045,68.37167
12900,25460,Loran9960,43.035,68.395
12910,25460,Loran9960,43.02667,68.41833
12920,25460,Loran9960,43.01833,68.44
12930,25460,Loran9960,43.00833,68.46333
12940,25460,Loran9960,43,68.485
12950,25460,Loran9960,42.99167,68.50833
12960,25460,Loran9960,42.98167,68.53
12970,25460,Loran9960,42.97333,68.55167
12980,25460,Loran9960,42.965,68.575
12990,25460,Loran9960,42.955,68.59667
13000,25460,Loran9960,42.94667,68.61833
13010,25460,Loran9960,42.93667,68.64
13020,25460,Loran9960,42.92833,68.66333
13030,25460,Loran9960,42.92,68.685
13040,25460,Loran9960,42.91,68.70667
13050,25460,Loran9960,42.90167,68.72833
13060,25460,Loran9960,42.89167,68.73333
13070,25460,Loran9960,42.88333,68.77167
13080,25460,Loran9960,42.875,68.79333
13090,25460,Loran9960,42.865,68.81333
13100,25460,Loran9960,42.855,68.835
13110,25460,Loran9960,42.84667,68.85667
13120,25460,Loran9960,42.83667,68.87833
13130,25460,Loran9960,42.82833,68.89833
13140,25460,Loran9960,42.81833,68.92
13150,25460,Loran9960,42.81,68.94167
13160,25460,Loran9960,42.80167,68.96333
13170,25460,Loran9960,42.79167,68.98333
13180,25460,Loran9960,42.78167,69.005
13190,25460,Loran9960,42.77333,69.025
13200,25460,Loran9960,42.76333,69.04667
13210,25460,Loran9960,42.75333,69.06667
13220,25460,Loran9960,42.745,69.08667
13230,25460,Loran9960,42.735,69.10833
13240,25460,Loran9960,42.72667,69.12833
13250,25460,Loran9960,42.71667,69.14833
13260,25460,Loran9960,42.70667,69.17
13270,25460,Loran9960,42.69667,69.19
13280,25460,Loran9960,42.68833,69.21
13290,25460,Loran9960,42.67833,69.23
13300,25460,Loran9960,42.66833,69.25
13310,25460,Loran9960,42.66,69.27
13320,25460,Loran9960,42.63333,69.29167
13330,25460,Loran9960,42.64,69.31167
13340,25460,Loran9960,42.63,69.33
13350,25460,Loran9960,42.62,69.35167
13360,25460,Loran9960,42.61,69.37
13370,25460,Loran9960,42.6,69.39
13380,25460,Loran9960,42.59167,69.41
13390,25460,Loran9960,42.58,69.43
13400,25460,Loran9960,42.57,69.43333
13410,25460,Loran9960,42.56167,69.46833
13420,25460,Loran9960,42.55167,69.48833
13430,25460,Loran9960,42.54,69.50833
13440,25460,Loran9960,42.53,69.52833
13450,25460,Loran9960,42.52,69.54667
13460,25460,Loran9960,42.51,69.55
13470,25460,Loran9960,42.48333,69.585
13480,25460,Loran9960,42.49,69.605
13490,25460,Loran9960,42.47833,69.625
13500,25460,Loran9960,42.46833,69.64333
13510,25460,Loran9960,42.45833,69.66167
13520,25460,Loran9960,42.44667,69.68167
13530,25460,Loran9960,42.43667,69.7
13540,25460,Loran9960,42.42667,69.71833
13550,25460,Loran9960,42.415,69.73833
13560,25460,Loran9960,42.405,69.75667
13570,25460,Loran9960,42.39333,69.775
13580,25460,Loran9960,42.38167,69.795
13590,25460,Loran9960,42.37167,69.81333
13600,25460,Loran9960,42.36,69.83167
13610,25460,Loran9960,42.33333,69.83333
13620,25460,Loran9960,42.33833,69.86833
13630,25460,Loran9960,42.32667,69.88667
13640,25460,Loran9960,42.315,69.905
13650,25460,Loran9960,42.30333,69.923330000000007
13660,25460,Loran9960,42.29333,69.94167
13670,25460,Loran9960,42.28,69.96
13680,25460,Loran9960,42.26833,69.97667
13690,25460,Loran9960,42.25667,69.995
13700,25460,Loran9960,42.245,70.01333
13710,25460,Loran9960,42.23333,70.03167
13720,25460,Loran9960,42.22167,70.048330000000007
13730,25460,Loran9960,42.21,70.06667
13740,25460,Loran9960,42.19667,70.085
13750,25460,Loran9960,42.185,70.10167
13760,25460,Loran9960,42.17167,70.11833
13770,25460,Loran9960,42.16,70.13667
13780,25460,Loran9960,42.14667,70.15333
13790,25460,Loran9960,42.13333,70.17167
13800,25460,Loran9960,42.12,70.18833
13810,25460,Loran9960,42.10833,70.205
13820,25460,Loran9960,42.095,70.22333
13830,25460,Loran9960,42.08,70.24
13840,25460,Loran9960,42.06667,70.25667
13850,25460,Loran9960,42.05333,70.27333
13860,25460,Loran9960,42.04,70.29
13870,25460,Loran9960,42.025,70.30667
13880,25460,Loran9960,42.01167,70.32333
13890,25460,Loran9960,41.99667,70.34
13900,25460,Loran9960,41.98167,70.355
13910,25460,Loran9960,41.96833,70.37167
13920,25460,Loran9960,41.95333,70.38833
13930,25460,Loran9960,41.93833,70.405
13940,25460,Loran9960,41.92167,70.42
13950,25460,Loran9960,41.90667,70.43667
13960,25460,Loran9960,41.89167,70.45167
13970,25460,Loran9960,41.875,70.46667
13980,25460,Loran9960,41.85833,70.46667
13990,25460,Loran9960,41.84333,70.49833
14000,25460,Loran9960,41.82667,70.51333
11800,25470,Loran9960,44.17167,65.00667
11810,25470,Loran9960,44.15667,65.05667
11820,25470,Loran9960,44.14333,65.105
11830,25470,Loran9960,44.13,65.15333
11840,25470,Loran9960,44.1,65.20167
11850,25470,Loran9960,44.10333,65.24833
11860,25470,Loran9960,44.09,65.295
11870,25470,Loran9960,44.07667,65.34167
11880,25470,Loran9960,44.06333,65.38667
11890,25470,Loran9960,44.05167,65.43
11900,25470,Loran9960,44.03833,65.475
11910,25470,Loran9960,44.02667,65.51833
11920,25470,Loran9960,44.01333,65.56
11930,25470,Loran9960,44.00167,65.60333
11940,25470,Loran9960,43.99,65.645
11950,25470,Loran9960,43.97667,65.685
11960,25470,Loran9960,43.965,65.72667
11970,25470,Loran9960,43.95333,65.75
11980,25470,Loran9960,43.94167,65.805
11990,25470,Loran9960,43.93,65.845
12000,25470,Loran9960,43.91833,65.88333
12010,25470,Loran9960,43.90667,65.92167
12020,25470,Loran9960,43.89667,65.96
12030,25470,Loran9960,43.885,65.99833
12040,25470,Loran9960,43.87333,66.035
12050,25470,Loran9960,43.86333,66.07167
12060,25470,Loran9960,43.85167,66.10833
12070,25470,Loran9960,43.84,66.14333
12080,25470,Loran9960,43.83,66.18
12090,25470,Loran9960,43.81833,66.215
12100,25470,Loran9960,43.80833,66.25
12110,25470,Loran9960,43.79667,66.285
12120,25470,Loran9960,43.78667,66.31833
12130,25470,Loran9960,43.77667,66.35333
12140,25470,Loran9960,43.765,66.38667
12150,25470,Loran9960,43.755,66.42
12160,25470,Loran9960,43.745,66.45333
12170,25470,Loran9960,43.735,66.48667
12180,25470,Loran9960,43.725,66.51833
12190,25470,Loran9960,43.71333,66.55167
12200,25470,Loran9960,43.70333,66.58333
12210,25470,Loran9960,43.69333,66.615
12220,25470,Loran9960,43.68333,66.64667
12230,25470,Loran9960,43.67333,66.67833
12240,25470,Loran9960,43.66333,66.71
12250,25470,Loran9960,43.65333,66.74
12260,25470,Loran9960,43.645,66.77167
12270,25470,Loran9960,43.635,66.80167
12280,25470,Loran9960,43.625,66.83167
12290,25470,Loran9960,43.615,66.86167
12300,25470,Loran9960,43.605,66.89167
12310,25470,Loran9960,43.595,66.92167
12320,25470,Loran9960,43.585,66.95167
12330,25470,Loran9960,43.57667,66.98
12340,25470,Loran9960,43.56667,67.01
12350,25470,Loran9960,43.55667,67.03833
12360,25470,Loran9960,43.54667,67.06667
12370,25470,Loran9960,43.53833,67.095
12380,25470,Loran9960,43.52833,67.12333
12390,25470,Loran9960,43.51833,67.15167
12400,25470,Loran9960,43.51,67.18
12410,25470,Loran9960,43.5,67.20833
12420,25470,Loran9960,43.49167,67.235
12430,25470,Loran9960,43.48167,67.26333
12440,25470,Loran9960,43.47167,67.29
12450,25470,Loran9960,43.46333,67.31833
12460,25470,Loran9960,43.45333,67.345
12470,25470,Loran9960,43.445,67.37167
12480,25470,Loran9960,43.435,67.39833
12490,25470,Loran9960,43.42667,67.425
12500,25470,Loran9960,43.41667,67.45167
12510,25470,Loran9960,43.40833,67.47833
12520,25470,Loran9960,43.39833,67.50333
12530,25470,Loran9960,43.39,67.53
12540,25470,Loran9960,43.38,67.55667
12550,25470,Loran9960,43.37167,67.58167
12560,25470,Loran9960,43.36167,67.60833
12570,25470,Loran9960,43.35333,67.63333
12580,25470,Loran9960,43.345,67.65833
12590,25470,Loran9960,43.335,67.685
12600,25470,Loran9960,43.32667,67.71
12610,25470,Loran9960,43.31667,67.735
12620,25470,Loran9960,43.30833,67.76
12630,25470,Loran9960,43.29833,67.785
12640,25470,Loran9960,43.29,67.81
12650,25470,Loran9960,43.28167,67.835
12660,25470,Loran9960,43.27167,67.85833
12670,25470,Loran9960,43.26333,67.88333
12680,25470,Loran9960,43.25333,67.90833
12690,25470,Loran9960,43.245,67.93167
12700,25470,Loran9960,43.23667,67.95667
12710,25470,Loran9960,43.22667,67.98
12720,25470,Loran9960,43.21833,68.005
12730,25470,Loran9960,43.21,68.02833
12740,25470,Loran9960,43.2,68.05167
12750,25470,Loran9960,43.19167,68.07667
12760,25470,Loran9960,43.18167,68.08333
12770,25470,Loran9960,43.17333,68.12333
12780,25470,Loran9960,43.165,68.14667
12790,25470,Loran9960,43.155,68.17
12800,25470,Loran9960,43.14667,68.19333
12810,25470,Loran9960,43.13833,68.21667
12820,25470,Loran9960,43.12833,68.24
12830,25470,Loran9960,43.12,68.26333
12840,25470,Loran9960,43.11167,68.28667
12850,25470,Loran9960,43.10167,68.30833
12860,25470,Loran9960,43.09333,68.33167
12870,25470,Loran9960,43.085,68.355
12880,25470,Loran9960,43.075,68.37667
12890,25470,Loran9960,43.05,68.38333
12900,25470,Loran9960,43.05833,68.42167
12910,25470,Loran9960,43.04833,68.445
12920,25470,Loran9960,43.04,68.46667
12930,25470,Loran9960,43.03,68.49
12940,25470,Loran9960,43.02167,68.51167
12950,25470,Loran9960,43.01333,68.53333
12960,25470,Loran9960,43.00333,68.555
12970,25470,Loran9960,42.995,68.57833
12980,25470,Loran9960,42.985,68.58333
12990,25470,Loran9960,42.97667,68.62167
13000,25470,Loran9960,42.96667,68.64333
13010,25470,Loran9960,42.95833,68.665
13020,25470,Loran9960,42.94833,68.68667
13030,25470,Loran9960,42.94,68.70833
13040,25470,Loran9960,42.93,68.73
13050,25470,Loran9960,42.92167,68.75167
13060,25470,Loran9960,42.91333,68.77333
13070,25470,Loran9960,42.90333,68.795
13080,25470,Loran9960,42.895,68.815
13090,25470,Loran9960,42.885,68.83667
13100,25470,Loran9960,42.87667,68.85833
13110,25470,Loran9960,42.86667,68.88
13120,25470,Loran9960,42.85833,68.9
13130,25470,Loran9960,42.84833,68.92167
13140,25470,Loran9960,42.83833,68.94167
13150,25470,Loran9960,42.83,68.96333
13160,25470,Loran9960,42.82,68.98333
13170,25470,Loran9960,42.81167,69.005
13180,25470,Loran9960,42.80167,69.025
13190,25470,Loran9960,42.79167,69.04667
13200,25470,Loran9960,42.76667,69.06667
13210,25470,Loran9960,42.77333,69.08667
13220,25470,Loran9960,42.76333,69.10833
13230,25470,Loran9960,42.755,69.12833
13240,25470,Loran9960,42.745,69.14833
13250,25470,Loran9960,42.735,69.16833
13260,25470,Loran9960,42.72667,69.18833
13270,25470,Loran9960,42.7,69.21
13280,25470,Loran9960,42.70667,69.23
13290,25470,Loran9960,42.69667,69.23333
13300,25470,Loran9960,42.68667,69.27
13310,25470,Loran9960,42.67833,69.29
13320,25470,Loran9960,42.66833,69.31
13330,25470,Loran9960,42.65833,69.33
13340,25470,Loran9960,42.64833,69.34833
13350,25470,Loran9960,42.63833,69.36833
13360,25470,Loran9960,42.62833,69.38833
13370,25470,Loran9960,42.61833,69.40833
13380,25470,Loran9960,42.60833,69.42833
13390,25470,Loran9960,42.59833,69.44667
13400,25470,Loran9960,42.58833,69.46667
13410,25470,Loran9960,42.57833,69.48667
13420,25470,Loran9960,42.56833,69.505
13430,25470,Loran9960,42.55833,69.525
13440,25470,Loran9960,42.54667,69.545
13450,25470,Loran9960,42.53667,69.56333
13460,25470,Loran9960,42.52667,69.56667
13470,25470,Loran9960,42.5,69.60167
13480,25470,Loran9960,42.50667,69.62
13490,25470,Loran9960,42.495,69.64
13500,25470,Loran9960,42.485,69.65833
13510,25470,Loran9960,42.475,69.67833
13520,25470,Loran9960,42.46333,69.69667
13530,25470,Loran9960,42.45333,69.715
13540,25470,Loran9960,42.44167,69.735
13550,25470,Loran9960,42.43167,69.75333
13560,25470,Loran9960,42.42,69.77167
13570,25470,Loran9960,42.41,69.79
13580,25470,Loran9960,42.39833,69.80833
13590,25470,Loran9960,42.38667,69.82667
13600,25470,Loran9960,42.37667,69.845
13610,25470,Loran9960,42.365,69.86333
13620,25470,Loran9960,42.35333,69.88167
13630,25470,Loran9960,42.34333,69.9
13640,25470,Loran9960,42.33167,69.91833
13650,25470,Loran9960,42.32,69.93667
13660,25470,Loran9960,42.30833,69.955
13670,25470,Loran9960,42.29667,69.97167
13680,25470,Loran9960,42.285,69.99
13690,25470,Loran9960,42.27167,70.00833
13700,25470,Loran9960,42.26,70.02667
13710,25470,Loran9960,42.24833,70.04333
13720,25470,Loran9960,42.23667,70.06167
13730,25470,Loran9960,42.22333,70.08
13740,25470,Loran9960,42.21167,70.09667
13750,25470,Loran9960,42.19833,70.11333
13760,25470,Loran9960,42.18667,70.13167
13770,25470,Loran9960,42.17333,70.14833
13780,25470,Loran9960,42.16167,70.15
13790,25470,Loran9960,42.14833,70.18333
13800,25470,Loran9960,42.135,70.2
13810,25470,Loran9960,42.12167,70.21833
13820,25470,Loran9960,42.10833,70.235
13830,25470,Loran9960,42.095,70.25167
13840,25470,Loran9960,42.08167,70.26833
13850,25470,Loran9960,42.06833,70.285
13860,25470,Loran9960,42.05333,70.30167
13870,25470,Loran9960,42.04,70.31833
13880,25470,Loran9960,42.025,70.335
13890,25470,Loran9960,42.01167,70.35167
13900,25470,Loran9960,41.99667,70.36667
13910,25470,Loran9960,41.98167,70.36667
13920,25470,Loran9960,41.96667,70.39833
13930,25470,Loran9960,41.95167,70.415
13940,25470,Loran9960,41.93667,70.43167
13950,25470,Loran9960,41.92167,70.44667
13960,25470,Loran9960,41.905,70.46333
13970,25470,Loran9960,41.89,70.47833
13980,25470,Loran9960,41.87333,70.49333
13990,25470,Loran9960,41.85667,70.50833
14000,25470,Loran9960,41.84,70.52333
11800,25480,Loran9960,44.18333,65.095
11810,25480,Loran9960,44.185,65.14333
11820,25480,Loran9960,44.17167,65.19167
11830,25480,Loran9960,44.15833,65.23833
11840,25480,Loran9960,44.145,65.285
11850,25480,Loran9960,44.13167,65.33167
11860,25480,Loran9960,44.11833,65.37667
11870,25480,Loran9960,44.105,65.42
11880,25480,Loran9960,44.09167,65.465
11890,25480,Loran9960,44.08,65.50833
11900,25480,Loran9960,44.06667,65.55167
11910,25480,Loran9960,44.05333,65.59333
11920,25480,Loran9960,44.04167,65.635
11930,25480,Loran9960,44.03,65.67667
11940,25480,Loran9960,44.01667,65.71667
11950,25480,Loran9960,44.005,65.75667
11960,25480,Loran9960,43.99333,65.79667
11970,25480,Loran9960,43.98167,65.835
11980,25480,Loran9960,43.97,65.875
11990,25480,Loran9960,43.95833,65.91333
12000,25480,Loran9960,43.94667,65.95167
12010,25480,Loran9960,43.935,65.98833
12020,25480,Loran9960,43.92333,66.025
12030,25480,Loran9960,43.91167,66.06167
12040,25480,Loran9960,43.90167,66.09833
12050,25480,Loran9960,43.89,66.135
12060,25480,Loran9960,43.87833,66.17
12070,25480,Loran9960,43.86833,66.205
12080,25480,Loran9960,43.85667,66.24
12090,25480,Loran9960,43.84667,66.275
12100,25480,Loran9960,43.835,66.31
12110,25480,Loran9960,43.825,66.34333
12120,25480,Loran9960,43.81333,66.37667
12130,25480,Loran9960,43.80333,66.41
12140,25480,Loran9960,43.79333,66.44333
12150,25480,Loran9960,43.78167,66.47667
12160,25480,Loran9960,43.77167,66.50833
12170,25480,Loran9960,43.76167,66.54167
12180,25480,Loran9960,43.75167,66.57333
12190,25480,Loran9960,43.74167,66.605
12200,25480,Loran9960,43.73,66.63667
12210,25480,Loran9960,43.72,66.66833
12220,25480,Loran9960,43.71,66.69833
12230,25480,Loran9960,43.7,66.73
12240,25480,Loran9960,43.69,66.76
