w,y,chain,latitude,longitude
12080,44115,Loran9960,43.44,65.29
12090,44115,Loran9960,43.42833,65.31667
12100,44115,Loran9960,43.41667,65.375
12110,44115,Loran9960,43.405,65.41667
12120,44115,Loran9960,43.395,65.45833
12130,44115,Loran9960,43.38333,65.5
12140,44115,Loran9960,43.37167,65.54167
12150,44115,Loran9960,43.36167,65.58167
12160,44115,Loran9960,43.35167,65.62167
12170,44115,Loran9960,43.34,65.66167
12180,44115,Loran9960,43.33,65.7
12190,44115,Loran9960,43.31833,65.74
12200,44115,Loran9960,43.30833,65.77833
12210,44115,Loran9960,43.29833,65.81667
12220,44115,Loran9960,43.28833,65.855
12230,44115,Loran9960,43.27833,65.89333
12240,44115,Loran9960,43.26667,65.93
12250,44115,Loran9960,43.25667,65.96667
12260,44115,Loran9960,43.24667,66.00333
12270,44115,Loran9960,43.23667,66.04167
12280,44115,Loran9960,43.22667,66.07667
12290,44115,Loran9960,43.21833,66.11333
12300,44115,Loran9960,43.20833,66.14833
12310,44115,Loran9960,43.19833,66.185
12320,44115,Loran9960,43.18833,66.22
12330,44115,Loran9960,43.17833,66.255
12340,44115,Loran9960,43.16833,66.29
12350,44115,Loran9960,43.16,66.325
12360,44115,Loran9960,43.15,66.35833
12370,44115,Loran9960,43.14167,66.39333
12380,44115,Loran9960,43.13167,66.42667
12390,44115,Loran9960,43.12167,66.46167
12400,44115,Loran9960,43.11333,66.495
12410,44115,Loran9960,43.10333,66.52833
12420,44115,Loran9960,43.095,66.56167
12430,44115,Loran9960,43.08667,66.59333
12440,44115,Loran9960,43.07667,66.62667
12450,44115,Loran9960,43.06833,66.65833
12460,44115,Loran9960,43.06,66.69167
12470,44115,Loran9960,43.05,66.72333
12480,44115,Loran9960,43.04167,66.755
12490,44115,Loran9960,43.01667,66.78667
12500,44115,Loran9960,43.02333,66.81833
12510,44115,Loran9960,43.015,66.85
12520,44115,Loran9960,43.00667,66.88167
12530,44115,Loran9960,42.99833,66.91333
12540,44115,Loran9960,42.99,66.94333
12550,44115,Loran9960,42.98167,66.975
12560,44115,Loran9960,42.97167,67.005
12570,44115,Loran9960,42.96333,67.035
12580,44115,Loran9960,42.955,67.05
12590,44115,Loran9960,42.94667,67.09667
12600,44115,Loran9960,42.93833,67.12667
12610,44115,Loran9960,42.93,67.15667
12620,44115,Loran9960,42.92167,67.18667
12630,44115,Loran9960,42.91333,67.215
12640,44115,Loran9960,42.90667,67.245
12650,44115,Loran9960,42.89833,67.275
12660,44115,Loran9960,42.89,67.30333
12670,44115,Loran9960,42.88167,67.33333
12680,44115,Loran9960,42.87333,67.36167
12690,44115,Loran9960,42.865,67.39167
12700,44115,Loran9960,42.85833,67.42
12710,44115,Loran9960,42.83333,67.44833
12720,44115,Loran9960,42.84167,67.47667
12730,44115,Loran9960,42.83333,67.505
12740,44115,Loran9960,42.825,67.535
12750,44115,Loran9960,42.81833,67.56167
12760,44115,Loran9960,42.81,67.59
12770,44115,Loran9960,42.80167,67.61833
12780,44115,Loran9960,42.795,67.64667
12790,44115,Loran9960,42.78667,67.675
12800,44115,Loran9960,42.77833,67.70167
12810,44115,Loran9960,42.77167,67.73
12820,44115,Loran9960,42.76333,67.75667
12830,44115,Loran9960,42.755,67.785
12840,44115,Loran9960,42.74833,67.81167
12850,44115,Loran9960,42.74,67.83833
12860,44115,Loran9960,42.71667,67.85
12870,44115,Loran9960,42.725,67.89333
12880,44115,Loran9960,42.71833,67.92
12890,44115,Loran9960,42.71,67.94667
12900,44115,Loran9960,42.70333,67.975
12910,44115,Loran9960,42.695,68.00167
12920,44115,Loran9960,42.68833,68.02833
12930,44115,Loran9960,42.68,68.05333
12940,44115,Loran9960,42.67333,68.08
12950,44115,Loran9960,42.665,68.10667
12960,44115,Loran9960,42.65833,68.13333
12970,44115,Loran9960,42.65167,68.16
12980,44115,Loran9960,42.64333,68.185
12990,44115,Loran9960,42.63667,68.21167
13000,44115,Loran9960,42.62833,68.23833
13010,44115,Loran9960,42.62167,68.26333
13020,44115,Loran9960,42.615,68.29
13030,44115,Loran9960,42.60667,68.315
13040,44115,Loran9960,42.6,68.34167
13050,44115,Loran9960,42.59333,68.36667
13060,44115,Loran9960,42.585,68.39333
13070,44115,Loran9960,42.57833,68.41833
13080,44115,Loran9960,42.57167,68.44333
13090,44115,Loran9960,42.56333,68.47
13100,44115,Loran9960,42.55667,68.495
13110,44115,Loran9960,42.55,68.52
13120,44115,Loran9960,42.54333,68.545
13130,44115,Loran9960,42.535,68.57
13140,44115,Loran9960,42.52833,68.595
13150,44115,Loran9960,42.52167,68.62
13160,44115,Loran9960,42.515,68.64667
13170,44115,Loran9960,42.50833,68.67
13180,44115,Loran9960,42.5,68.69667
13190,44115,Loran9960,42.49333,68.72
13200,44115,Loran9960,42.48667,68.745
13210,44115,Loran9960,42.48,68.77
13220,44115,Loran9960,42.47333,68.795
13230,44115,Loran9960,42.465,68.82
13240,44115,Loran9960,42.45833,68.845
13250,44115,Loran9960,42.45167,68.86833
13260,44115,Loran9960,42.445,68.89333
13270,44115,Loran9960,42.43833,68.91833
13280,44115,Loran9960,42.43167,68.94167
13290,44115,Loran9960,42.425,68.96667
13300,44115,Loran9960,42.41833,68.99167
13310,44115,Loran9960,42.41167,69.015
13320,44115,Loran9960,42.40333,69.04
13330,44115,Loran9960,42.39667,69.06333
13340,44115,Loran9960,42.39,69.08833
13350,44115,Loran9960,42.38333,69.11167
13360,44115,Loran9960,42.37667,69.13667
13370,44115,Loran9960,42.37,69.16
13380,44115,Loran9960,42.36333,69.185
13390,44115,Loran9960,42.35667,69.20833
13400,44115,Loran9960,42.35,69.23167
13410,44115,Loran9960,42.34333,69.25667
13420,44115,Loran9960,42.33667,69.28
13430,44115,Loran9960,42.33,69.30333
13440,44115,Loran9960,42.32333,69.32833
13450,44115,Loran9960,42.31667,69.35167
13460,44115,Loran9960,42.31,69.375
13470,44115,Loran9960,42.30333,69.39833
13480,44115,Loran9960,42.29667,69.42167
13490,44115,Loran9960,42.29,69.44667
13500,44115,Loran9960,42.28333,69.47
13510,44115,Loran9960,42.27667,69.49333
13520,44115,Loran9960,42.27,69.5
13530,44115,Loran9960,42.26333,69.54
13540,44115,Loran9960,42.25833,69.56333
13550,44115,Loran9960,42.25167,69.58667
13560,44115,Loran9960,42.245,69.61
13570,44115,Loran9960,42.23833,69.63333
13580,44115,Loran9960,42.23167,69.65667
13590,44115,Loran9960,42.225,69.68
13600,44115,Loran9960,42.21833,69.70333
13610,44115,Loran9960,42.21167,69.72667
13620,44115,Loran9960,42.205,69.75
13630,44115,Loran9960,42.19833,69.77333
13640,44115,Loran9960,42.19333,69.79667
13650,44115,Loran9960,42.18667,69.82
13660,44115,Loran9960,42.18,69.84333
13670,44115,Loran9960,42.17333,69.865
13680,44115,Loran9960,42.16667,69.88833
13690,44115,Loran9960,42.16,69.91167
13700,44115,Loran9960,42.15333,69.935
13710,44115,Loran9960,42.14667,69.95833
13720,44115,Loran9960,42.14167,69.98
13730,44115,Loran9960,42.135,70.00333
13740,44115,Loran9960,42.12833,70.02667
13750,44115,Loran9960,42.12167,70.03333
13760,44115,Loran9960,42.115,70.07167
13770,44115,Loran9960,42.11,70.095
13780,44115,Loran9960,42.10333,70.11833
13790,44115,Loran9960,42.09667,70.14167
13800,44115,Loran9960,42.09,70.16333
13810,44115,Loran9960,42.085,70.18667
13820,44115,Loran9960,42.07833,70.21
13830,44115,Loran9960,42.07167,70.23167
13840,44115,Loran9960,42.065,70.255
13850,44115,Loran9960,42.05833,70.27833
13860,44115,Loran9960,42.05333,70.3
13870,44115,Loran9960,42.04667,70.32333
13880,44115,Loran9960,42.04,70.34667
13890,44115,Loran9960,42.03333,70.36833
13900,44115,Loran9960,42.02833,70.39167
13910,44115,Loran9960,42.02167,70.41333
13920,44115,Loran9960,42.015,70.43667
13930,44115,Loran9960,42.01,70.45833
13940,44115,Loran9960,42.00333,70.48167
13950,44115,Loran9960,41.99667,70.50333
13960,44115,Loran9960,41.99,70.52667
13970,44115,Loran9960,41.985,70.548330000000007
13980,44115,Loran9960,41.97833,70.57167
13990,44115,Loran9960,41.97167,70.595
14000,44115,Loran9960,41.965,70.61667
11800,44120,Loran9960,43.82833,63.88333
11810,44120,Loran9960,43.81333,63.96167
11820,44120,Loran9960,43.79667,64.02
11830,44120,Loran9960,43.78167,64.08
11840,44120,Loran9960,43.76667,64.13833
11850,44120,Loran9960,43.75167,64.195
11860,44120,Loran9960,43.73667,64.25167
11870,44120,Loran9960,43.72333,64.30667
11880,44120,Loran9960,43.70833,64.36167
11890,44120,Loran9960,43.695,64.415
11900,44120,Loran9960,43.68,64.46833
11910,44120,Loran9960,43.65,64.52167
11920,44120,Loran9960,43.65333,64.57333
11930,44120,Loran9960,43.63833,64.62333
11940,44120,Loran9960,43.62667,64.675
11950,44120,Loran9960,43.61333,64.725
11960,44120,Loran9960,43.58333,64.77333
11970,44120,Loran9960,43.58667,64.82167
11980,44120,Loran9960,43.57333,64.87
11990,44120,Loran9960,43.56167,64.91833
12000,44120,Loran9960,43.54833,64.96333
12010,44120,Loran9960,43.53667,65.01
12020,44120,Loran9960,43.525,65.05667
12030,44120,Loran9960,43.51167,65.10167
12040,44120,Loran9960,43.5,65.14667
12050,44120,Loran9960,43.48833,65.19167
12060,44120,Loran9960,43.47667,65.235
12070,44120,Loran9960,43.465,65.27833
12080,44120,Loran9960,43.45333,65.32167
12090,44120,Loran9960,43.44167,65.36333
12100,44120,Loran9960,43.43,65.405
12110,44120,Loran9960,43.41833,65.44667
12120,44120,Loran9960,43.40833,65.48833
12130,44120,Loran9960,43.39667,65.53
12140,44120,Loran9960,43.385,65.57
12150,44120,Loran9960,43.375,65.61
12160,44120,Loran9960,43.36333,65.65
12170,44120,Loran9960,43.35333,65.69
12180,44120,Loran9960,43.34333,65.73
12190,44120,Loran9960,43.33167,65.76833
12200,44120,Loran9960,43.32167,65.80667
12210,44120,Loran9960,43.31167,65.845
12220,44120,Loran9960,43.30167,65.88167
12230,44120,Loran9960,43.29167,65.92
12240,44120,Loran9960,43.28,65.95667
12250,44120,Loran9960,43.27,65.995
12260,44120,Loran9960,43.26,66.03
12270,44120,Loran9960,43.25,66.06667
12280,44120,Loran9960,43.24167,66.10333
12290,44120,Loran9960,43.23,66.13833
12300,44120,Loran9960,43.22167,66.175
12310,44120,Loran9960,43.21167,66.21
12320,44120,Loran9960,43.20167,66.245
12330,44120,Loran9960,43.19167,66.28
12340,44120,Loran9960,43.16667,66.315
12350,44120,Loran9960,43.17333,66.34833
12360,44120,Loran9960,43.16333,66.38333
12370,44120,Loran9960,43.155,66.41833
12380,44120,Loran9960,43.145,66.45167
12390,44120,Loran9960,43.13667,66.485
12400,44120,Loran9960,43.12667,66.51833
12410,44120,Loran9960,43.11833,66.55167
12420,44120,Loran9960,43.10833,66.585
12430,44120,Loran9960,43.08333,66.61667
12440,44120,Loran9960,43.09,66.63333
12450,44120,Loran9960,43.08167,66.68167
12460,44120,Loran9960,43.07333,66.71333
12470,44120,Loran9960,43.06333,66.74667
12480,44120,Loran9960,43.055,66.77833
12490,44120,Loran9960,43.04667,66.81
12500,44120,Loran9960,43.03667,66.84167
12510,44120,Loran9960,43.02833,66.87167
12520,44120,Loran9960,43.02,66.90333
12530,44120,Loran9960,43.01167,66.935
12540,44120,Loran9960,43.00333,66.965
12550,44120,Loran9960,42.995,66.99667
12560,44120,Loran9960,42.98667,67.02667
12570,44120,Loran9960,42.97833,67.05667
12580,44120,Loran9960,42.96833,67.08667
12590,44120,Loran9960,42.96167,67.11667
12600,44120,Loran9960,42.95167,67.14667
12610,44120,Loran9960,42.945,67.17667
12620,44120,Loran9960,42.935,67.20667
12630,44120,Loran9960,42.92833,67.235
12640,44120,Loran9960,42.92,67.265
12650,44120,Loran9960,42.91167,67.295
12660,44120,Loran9960,42.90333,67.32333
12670,44120,Loran9960,42.895,67.35333
12680,44120,Loran9960,42.88667,67.38167
12690,44120,Loran9960,42.87833,67.41
12700,44120,Loran9960,42.87,67.43833
12710,44120,Loran9960,42.86333,67.46833
12720,44120,Loran9960,42.855,67.49667
12730,44120,Loran9960,42.84667,67.525
12740,44120,Loran9960,42.83833,67.55167
12750,44120,Loran9960,42.83167,67.58
12760,44120,Loran9960,42.82333,67.60833
12770,44120,Loran9960,42.815,67.63667
12780,44120,Loran9960,42.80833,67.665
12790,44120,Loran9960,42.8,67.69167
12800,44120,Loran9960,42.79167,67.72
12810,44120,Loran9960,42.785,67.74667
12820,44120,Loran9960,42.77667,67.775
12830,44120,Loran9960,42.76833,67.80167
12840,44120,Loran9960,42.76167,67.83
12850,44120,Loran9960,42.75333,67.85667
12860,44120,Loran9960,42.74667,67.88333
12870,44120,Loran9960,42.73833,67.91
12880,44120,Loran9960,42.73167,67.93667
12890,44120,Loran9960,42.72333,67.96333
12900,44120,Loran9960,42.715,67.99167
12910,44120,Loran9960,42.70833,68.01833
12920,44120,Loran9960,42.70167,68.04333
12930,44120,Loran9960,42.69333,68.07
12940,44120,Loran9960,42.68667,68.09667
12950,44120,Loran9960,42.67833,68.12333
12960,44120,Loran9960,42.67167,68.13333
12970,44120,Loran9960,42.66333,68.175
12980,44120,Loran9960,42.65667,68.20167
12990,44120,Loran9960,42.64833,68.22833
13000,44120,Loran9960,42.64167,68.25333
13010,44120,Loran9960,42.635,68.28
13020,44120,Loran9960,42.62833,68.305
13030,44120,Loran9960,42.62,68.33167
13040,44120,Loran9960,42.61333,68.35667
13050,44120,Loran9960,42.605,68.38167
13060,44120,Loran9960,42.59833,68.40833
13070,44120,Loran9960,42.59167,68.43333
13080,44120,Loran9960,42.585,68.45833
13090,44120,Loran9960,42.57667,68.485
13100,44120,Loran9960,42.57,68.51
13110,44120,Loran9960,42.56333,68.535
13120,44120,Loran9960,42.555,68.56
13130,44120,Loran9960,42.54833,68.585
13140,44120,Loran9960,42.54167,68.61
13150,44120,Loran9960,42.535,68.635
13160,44120,Loran9960,42.52833,68.66
13170,44120,Loran9960,42.52,68.685
13180,44120,Loran9960,42.51333,68.71
13190,44120,Loran9960,42.50667,68.735
13200,44120,Loran9960,42.48333,68.76
13210,44120,Loran9960,42.49333,68.78333
13220,44120,Loran9960,42.485,68.80833
13230,44120,Loran9960,42.47833,68.83333
13240,44120,Loran9960,42.47167,68.85833
13250,44120,Loran9960,42.465,68.88167
13260,44120,Loran9960,42.45833,68.90667
13270,44120,Loran9960,42.45167,68.93167
13280,44120,Loran9960,42.445,68.955
13290,44120,Loran9960,42.43667,68.98
13300,44120,Loran9960,42.43,69.00333
13310,44120,Loran9960,42.42333,69.02833
13320,44120,Loran9960,42.41667,69.05167
13330,44120,Loran9960,42.41,69.07667
13340,44120,Loran9960,42.40333,69.1
13350,44120,Loran9960,42.39667,69.125
13360,44120,Loran9960,42.39,69.14833
13370,44120,Loran9960,42.36667,69.173330000000007
13380,44120,Loran9960,42.37667,69.19667
13390,44120,Loran9960,42.37,69.22
13400,44120,Loran9960,42.36333,69.245
13410,44120,Loran9960,42.355,69.26833
13420,44120,Loran9960,42.34833,69.29167
13430,44120,Loran9960,42.34333,69.315
13440,44120,Loran9960,42.335,69.34
13450,44120,Loran9960,42.33,69.36333
13460,44120,Loran9960,42.32167,69.38667
13470,44120,Loran9960,42.315,69.41
13480,44120,Loran9960,42.31,69.43333
13490,44120,Loran9960,42.30167,69.45833
13500,44120,Loran9960,42.29667,69.48167
13510,44120,Loran9960,42.29,69.505
13520,44120,Loran9960,42.26667,69.52833
13530,44120,Loran9960,42.27667,69.55167
13540,44120,Loran9960,42.27,69.575
13550,44120,Loran9960,42.26333,69.59833
13560,44120,Loran9960,42.25667,69.62167
13570,44120,Loran9960,42.25,69.645
13580,44120,Loran9960,42.24333,69.66833
13590,44120,Loran9960,42.23667,69.69167
13600,44120,Loran9960,42.23,69.715
13610,44120,Loran9960,42.22333,69.73667
13620,44120,Loran9960,42.21833,69.76167
13630,44120,Loran9960,42.21167,69.78333
13640,44120,Loran9960,42.205,69.80667
13650,44120,Loran9960,42.19833,69.83
13660,44120,Loran9960,42.19167,69.85333
13670,44120,Loran9960,42.185,69.87667
13680,44120,Loran9960,42.17833,69.89833
13690,44120,Loran9960,42.17167,69.92167
13700,44120,Loran9960,42.165,69.945
13710,44120,Loran9960,42.16,69.96833
13720,44120,Loran9960,42.15333,69.99167
13730,44120,Loran9960,42.14667,70.01333
13740,44120,Loran9960,42.14,70.03667
13750,44120,Loran9960,42.13333,70.06
13760,44120,Loran9960,42.12833,70.08167
13770,44120,Loran9960,42.12167,70.105
13780,44120,Loran9960,42.115,70.12833
13790,44120,Loran9960,42.10833,70.15167
13800,44120,Loran9960,42.10167,70.173330000000007
13810,44120,Loran9960,42.09667,70.19667
13820,44120,Loran9960,42.09,70.21833
13830,44120,Loran9960,42.08333,70.24167
13840,44120,Loran9960,42.07667,70.265
13850,44120,Loran9960,42.07,70.28667
13860,44120,Loran9960,42.065,70.31
13870,44120,Loran9960,42.05833,70.33167
13880,44120,Loran9960,42.05167,70.355
13890,44120,Loran9960,42.045,70.37833
13900,44120,Loran9960,42.04,70.4
13910,44120,Loran9960,42.01667,70.423330000000007
13920,44120,Loran9960,42.02667,70.445
13930,44120,Loran9960,42.02,70.46833
13940,44120,Loran9960,42.015,70.49
13950,44120,Loran9960,42.00833,70.51333
13960,44120,Loran9960,42.00167,70.535
13970,44120,Loran9960,41.99667,70.55833
13980,44120,Loran9960,41.99,70.58
13990,44120,Loran9960,41.98333,70.60333
14000,44120,Loran9960,41.97667,70.625
11800,44125,Loran9960,43.84167,63.94167
11810,44125,Loran9960,43.82667,64.00167
11820,44125,Loran9960,43.81,64.06167
11830,44125,Loran9960,43.795,64.12
11840,44125,Loran9960,43.78,64.17833
11850,44125,Loran9960,43.765,64.235
11860,44125,Loran9960,43.75,64.29
11870,44125,Loran9960,43.735,64.34667
11880,44125,Loran9960,43.72167,64.4
11890,44125,Loran9960,43.70667,64.45333
11900,44125,Loran9960,43.69333,64.50667
11910,44125,Loran9960,43.68,64.55833
11920,44125,Loran9960,43.665,64.61
11930,44125,Loran9960,43.65167,64.66
11940,44125,Loran9960,43.63833,64.71
11950,44125,Loran9960,43.62667,64.76
11960,44125,Loran9960,43.61333,64.80833
11970,44125,Loran9960,43.6,64.85667
11980,44125,Loran9960,43.58667,64.905
11990,44125,Loran9960,43.575,64.95167
12000,44125,Loran9960,43.56167,64.99833
12010,44125,Loran9960,43.53333,65.045
12020,44125,Loran9960,43.53667,65.09
12030,44125,Loran9960,43.525,65.135
12040,44125,Loran9960,43.51333,65.17833
12050,44125,Loran9960,43.50167,65.22333
12060,44125,Loran9960,43.49,65.26667
12070,44125,Loran9960,43.47833,65.31
12080,44125,Loran9960,43.46667,65.35167
12090,44125,Loran9960,43.455,65.395
12100,44125,Loran9960,43.44333,65.43667
12110,44125,Loran9960,43.43167,65.47833
12120,44125,Loran9960,43.42167,65.51833
12130,44125,Loran9960,43.41,65.56
12140,44125,Loran9960,43.38333,65.6
12150,44125,Loran9960,43.38833,65.64
12160,44125,Loran9960,43.37833,65.68
12170,44125,Loran9960,43.36667,65.71833
12180,44125,Loran9960,43.35667,65.75833
12190,44125,Loran9960,43.34667,65.79667
12200,44125,Loran9960,43.335,65.835
12210,44125,Loran9960,43.325,65.87167
12220,44125,Loran9960,43.315,65.91
12230,44125,Loran9960,43.305,65.94667
12240,44125,Loran9960,43.295,65.985
12250,44125,Loran9960,43.285,66.02
12260,44125,Loran9960,43.275,66.05833
12270,44125,Loran9960,43.26333,66.09333
12280,44125,Loran9960,43.25333,66.13
12290,44125,Loran9960,43.245,66.165
12300,44125,Loran9960,43.235,66.2
12310,44125,Loran9960,43.225,66.235
12320,44125,Loran9960,43.215,66.27
12330,44125,Loran9960,43.205,66.305
12340,44125,Loran9960,43.19667,66.34
12350,44125,Loran9960,43.18667,66.37333
12360,44125,Loran9960,43.17833,66.40833
12370,44125,Loran9960,43.16833,66.44167
12380,44125,Loran9960,43.15833,66.475
12390,44125,Loran9960,43.13333,66.50833
12400,44125,Loran9960,43.14,66.54167
12410,44125,Loran9960,43.13167,66.575
12420,44125,Loran9960,43.12167,66.60833
12430,44125,Loran9960,43.11333,66.64
12440,44125,Loran9960,43.10333,66.67167
12450,44125,Loran9960,43.095,66.705
12460,44125,Loran9960,43.08667,66.73667
12470,44125,Loran9960,43.07667,66.76833
12480,44125,Loran9960,43.06833,66.8
12490,44125,Loran9960,43.06,66.83167
12500,44125,Loran9960,43.05167,66.86333
12510,44125,Loran9960,43.04167,66.89333
12520,44125,Loran9960,43.03333,66.925
12530,44125,Loran9960,43.025,66.955
12540,44125,Loran9960,43,66.98667
12550,44125,Loran9960,43.00833,67.01667
12560,44125,Loran9960,42.98333,67.04667
12570,44125,Loran9960,42.99167,67.07833
12580,44125,Loran9960,42.98167,67.10833
12590,44125,Loran9960,42.975,67.13667
12600,44125,Loran9960,42.965,67.16667
12610,44125,Loran9960,42.95833,67.19667
12620,44125,Loran9960,42.94833,67.22667
12630,44125,Loran9960,42.94167,67.255
12640,44125,Loran9960,42.91667,67.285
12650,44125,Loran9960,42.925,67.31333
12660,44125,Loran9960,42.9,67.34333
12670,44125,Loran9960,42.90833,67.37167
12680,44125,Loran9960,42.9,67.40167
12690,44125,Loran9960,42.89167,67.43
12700,44125,Loran9960,42.885,67.45833
12710,44125,Loran9960,42.87667,67.48667
12720,44125,Loran9960,42.86833,67.515
12730,44125,Loran9960,42.86,67.54333
12740,44125,Loran9960,42.85167,67.57167
12750,44125,Loran9960,42.845,67.59833
12760,44125,Loran9960,42.83667,67.62667
12770,44125,Loran9960,42.82833,67.655
12780,44125,Loran9960,42.82,67.68167
12790,44125,Loran9960,42.81333,67.71
12800,44125,Loran9960,42.805,67.73667
12810,44125,Loran9960,42.79667,67.765
12820,44125,Loran9960,42.79,67.79167
12830,44125,Loran9960,42.78167,67.82
12840,44125,Loran9960,42.775,67.84667
12850,44125,Loran9960,42.76667,67.87333
12860,44125,Loran9960,42.76,67.9
12870,44125,Loran9960,42.75167,67.92833
12880,44125,Loran9960,42.745,67.95333
12890,44125,Loran9960,42.73667,67.98
12900,44125,Loran9960,42.73,68.00833
12910,44125,Loran9960,42.72167,68.035
12920,44125,Loran9960,42.71333,68.06
12930,44125,Loran9960,42.70667,68.08667
12940,44125,Loran9960,42.69833,68.11333
12950,44125,Loran9960,42.69167,68.14
12960,44125,Loran9960,42.685,68.165
12970,44125,Loran9960,42.67667,68.19167
12980,44125,Loran9960,42.67,68.21833
12990,44125,Loran9960,42.66167,68.24333
13000,44125,Loran9960,42.655,68.27
13010,44125,Loran9960,42.64833,68.295
13020,44125,Loran9960,42.64,68.32
13030,44125,Loran9960,42.61667,68.34667
13040,44125,Loran9960,42.62667,68.37167
13050,44125,Loran9960,42.61833,68.39667
13060,44125,Loran9960,42.61167,68.423330000000007
13070,44125,Loran9960,42.60333,68.44833
13080,44125,Loran9960,42.59667,68.47333
13090,44125,Loran9960,42.59,68.49833
