w,y,chain,latitude,longitude
12980,44365,Loran9960,43.29833,68.97333
12990,44365,Loran9960,43.29,68.995
13000,44365,Loran9960,43.28167,69.015
13010,44365,Loran9960,43.275,69.03667
13020,44365,Loran9960,43.26667,69.05833
13030,44365,Loran9960,43.26,69.08
13040,44365,Loran9960,43.25167,69.10167
13050,44365,Loran9960,43.24333,69.12167
13060,44365,Loran9960,43.235,69.14333
13070,44365,Loran9960,43.22833,69.165
13080,44365,Loran9960,43.22,69.18667
13090,44365,Loran9960,43.21333,69.20833
13100,44365,Loran9960,43.205,69.22833
13110,44365,Loran9960,43.19667,69.23333
13120,44365,Loran9960,43.19,69.27
13130,44365,Loran9960,43.18167,69.29167
13140,44365,Loran9960,43.175,69.31333
13150,44365,Loran9960,43.16667,69.33333
13160,44365,Loran9960,43.16,69.355
13170,44365,Loran9960,43.15167,69.37667
13180,44365,Loran9960,43.14333,69.39667
13190,44365,Loran9960,43.13667,69.41833
13200,44365,Loran9960,43.12833,69.43833
13210,44365,Loran9960,43.12167,69.46
13220,44365,Loran9960,43.11333,69.48
13230,44365,Loran9960,43.105,69.50167
13240,44365,Loran9960,43.09833,69.52167
13250,44365,Loran9960,43.09167,69.54333
13260,44365,Loran9960,43.08333,69.56333
13270,44365,Loran9960,43.07667,69.58333
13280,44365,Loran9960,43.06833,69.605
13290,44365,Loran9960,43.06167,69.625
13300,44365,Loran9960,43.05333,69.64667
13310,44365,Loran9960,43.04667,69.65
13320,44365,Loran9960,43.03833,69.68667
13330,44365,Loran9960,43.03,69.70833
13340,44365,Loran9960,43.02333,69.72833
13350,44365,Loran9960,43.015,69.74833
13360,44365,Loran9960,43.00833,69.76833
13370,44365,Loran9960,43.00167,69.79
13380,44365,Loran9960,42.99333,69.81
13390,44365,Loran9960,42.98667,69.83
13400,44365,Loran9960,42.97833,69.85167
13410,44365,Loran9960,42.97167,69.87167
13420,44365,Loran9960,42.96333,69.89167
13430,44365,Loran9960,42.95667,69.91167
13440,44365,Loran9960,42.94833,69.91667
13450,44365,Loran9960,42.94167,69.95333
13460,44365,Loran9960,42.935,69.97333
13470,44365,Loran9960,42.92667,69.99333
13480,44365,Loran9960,42.92,70.01333
13490,44365,Loran9960,42.91167,70.035
13500,44365,Loran9960,42.905,70.055
13510,44365,Loran9960,42.89667,70.075
13520,44365,Loran9960,42.89,70.095
13530,44365,Loran9960,42.86667,70.115
13540,44365,Loran9960,42.875,70.135
13550,44365,Loran9960,42.86833,70.155
13560,44365,Loran9960,42.86167,70.17667
13570,44365,Loran9960,42.85333,70.19667
13580,44365,Loran9960,42.84667,70.2
13590,44365,Loran9960,42.83833,70.23667
13600,44365,Loran9960,42.83167,70.25667
13610,44365,Loran9960,42.825,70.27667
13620,44365,Loran9960,42.81833,70.29667
13630,44365,Loran9960,42.81,70.31667
13640,44365,Loran9960,42.80333,70.33667
13650,44365,Loran9960,42.79667,70.35667
13660,44365,Loran9960,42.78833,70.37667
13670,44365,Loran9960,42.78167,70.39667
13680,44365,Loran9960,42.775,70.41667
13690,44365,Loran9960,42.76667,70.43667
13700,44365,Loran9960,42.76,70.45667
13710,44365,Loran9960,42.75167,70.47667
13720,44365,Loran9960,42.745,70.49667
13730,44365,Loran9960,42.73833,70.51667
13740,44365,Loran9960,42.73,70.53667
13750,44365,Loran9960,42.72333,70.55667
13760,44365,Loran9960,42.71667,70.57667
13770,44365,Loran9960,42.71,70.59667
13780,44365,Loran9960,42.70167,70.61667
13790,44365,Loran9960,42.695,70.63667
13800,44365,Loran9960,42.68833,70.65667
13810,44365,Loran9960,42.68,70.67667
13820,44365,Loran9960,42.67333,70.69667
13830,44365,Loran9960,42.66667,70.71667
13840,44365,Loran9960,42.66,70.73667
13850,44365,Loran9960,42.65167,70.75667
13860,44365,Loran9960,42.645,70.77667
13870,44365,Loran9960,42.63833,70.79667
13880,44365,Loran9960,42.63167,70.8
13890,44365,Loran9960,42.62333,70.83667
13900,44365,Loran9960,42.61667,70.85667
13910,44365,Loran9960,42.61,70.87667
13920,44365,Loran9960,42.60333,70.89667
13930,44365,Loran9960,42.59667,70.915
13940,44365,Loran9960,42.58833,70.935
13950,44365,Loran9960,42.58167,70.955
13960,44365,Loran9960,42.575,70.975
13970,44365,Loran9960,42.56833,70.995
13980,44365,Loran9960,42.56,71.015
13990,44365,Loran9960,42.55333,71.035
14000,44365,Loran9960,42.54667,71.055
11800,44370,Loran9960,44.44667,65.845
11810,44370,Loran9960,44.43167,65.88333
11820,44370,Loran9960,44.41833,65.92167
11830,44370,Loran9960,44.405,65.96
11840,44370,Loran9960,44.39167,65.99667
11850,44370,Loran9960,44.38,66.035
11860,44370,Loran9960,44.35,66.07
11870,44370,Loran9960,44.35333,66.10667
11880,44370,Loran9960,44.34167,66.14167
11890,44370,Loran9960,44.32833,66.17833
11900,44370,Loran9960,44.3,66.21333
11910,44370,Loran9960,44.30333,66.24667
11920,44370,Loran9960,44.29167,66.28167
11930,44370,Loran9960,44.28,66.315
11940,44370,Loran9960,44.26833,66.34833
11950,44370,Loran9960,44.255,66.38167
11960,44370,Loran9960,44.245,66.415
11970,44370,Loran9960,44.23167,66.44833
11980,44370,Loran9960,44.22,66.48
11990,44370,Loran9960,44.21,66.51167
12000,44370,Loran9960,44.19833,66.54333
12010,44370,Loran9960,44.18667,66.575
12020,44370,Loran9960,44.175,66.60667
12030,44370,Loran9960,44.165,66.63833
12040,44370,Loran9960,44.15333,66.66833
12050,44370,Loran9960,44.14333,66.68333
12060,44370,Loran9960,44.13167,66.73
12070,44370,Loran9960,44.12,66.76
12080,44370,Loran9960,44.11,66.79
12090,44370,Loran9960,44.08333,66.82
12100,44370,Loran9960,44.08833,66.84833
12110,44370,Loran9960,44.07833,66.87833
12120,44370,Loran9960,44.06833,66.90667
12130,44370,Loran9960,44.05833,66.93667
12140,44370,Loran9960,44.04667,66.965
12150,44370,Loran9960,44.03667,66.99333
12160,44370,Loran9960,44.02667,67.02167
12170,44370,Loran9960,44.01667,67.05
12180,44370,Loran9960,44.00667,67.07833
12190,44370,Loran9960,43.99667,67.105
12200,44370,Loran9960,43.98667,67.13333
12210,44370,Loran9960,43.97667,67.16167
12220,44370,Loran9960,43.96667,67.18833
12230,44370,Loran9960,43.95667,67.215
12240,44370,Loran9960,43.94667,67.24333
12250,44370,Loran9960,43.93833,67.27
12260,44370,Loran9960,43.92833,67.29667
12270,44370,Loran9960,43.91833,67.32333
12280,44370,Loran9960,43.90833,67.33333
12290,44370,Loran9960,43.89833,67.37667
12300,44370,Loran9960,43.89,67.40167
12310,44370,Loran9960,43.88,67.42833
12320,44370,Loran9960,43.87,67.45333
12330,44370,Loran9960,43.86167,67.48
12340,44370,Loran9960,43.85167,67.505
12350,44370,Loran9960,43.84333,67.53167
12360,44370,Loran9960,43.83333,67.55667
12370,44370,Loran9960,43.825,67.58167
12380,44370,Loran9960,43.815,67.60833
12390,44370,Loran9960,43.80667,67.61667
12400,44370,Loran9960,43.79667,67.65833
12410,44370,Loran9960,43.78833,67.66667
12420,44370,Loran9960,43.77833,67.70833
12430,44370,Loran9960,43.77,67.71667
12440,44370,Loran9960,43.76167,67.75833
12450,44370,Loran9960,43.75167,67.78167
12460,44370,Loran9960,43.74333,67.80667
12470,44370,Loran9960,43.735,67.83167
12480,44370,Loran9960,43.725,67.855
12490,44370,Loran9960,43.7,67.88
12500,44370,Loran9960,43.70833,67.90333
12510,44370,Loran9960,43.69833,67.92833
12520,44370,Loran9960,43.69,67.95167
12530,44370,Loran9960,43.68167,67.97667
12540,44370,Loran9960,43.67333,67.98333
12550,44370,Loran9960,43.66333,68.02333
12560,44370,Loran9960,43.655,68.04667
12570,44370,Loran9960,43.64667,68.07
12580,44370,Loran9960,43.63833,68.095
12590,44370,Loran9960,43.63,68.11833
12600,44370,Loran9960,43.62167,68.14167
12610,44370,Loran9960,43.61333,68.165
12620,44370,Loran9960,43.60333,68.18833
12630,44370,Loran9960,43.59667,68.21167
12640,44370,Loran9960,43.58667,68.23333
12650,44370,Loran9960,43.57833,68.25667
12660,44370,Loran9960,43.57,68.28
12670,44370,Loran9960,43.56167,68.30333
12680,44370,Loran9960,43.55333,68.32667
12690,44370,Loran9960,43.545,68.34833
12700,44370,Loran9960,43.53667,68.37167
12710,44370,Loran9960,43.52833,68.395
12720,44370,Loran9960,43.52,68.41667
12730,44370,Loran9960,43.51333,68.44
12740,44370,Loran9960,43.50333,68.46167
12750,44370,Loran9960,43.49667,68.485
12760,44370,Loran9960,43.48833,68.50667
12770,44370,Loran9960,43.48,68.53
12780,44370,Loran9960,43.47167,68.55167
12790,44370,Loran9960,43.46333,68.57333
12800,44370,Loran9960,43.455,68.59667
12810,44370,Loran9960,43.44667,68.61833
12820,44370,Loran9960,43.43833,68.64
12830,44370,Loran9960,43.43,68.66167
12840,44370,Loran9960,43.42333,68.685
12850,44370,Loran9960,43.415,68.70667
12860,44370,Loran9960,43.40667,68.72833
12870,44370,Loran9960,43.39833,68.75
12880,44370,Loran9960,43.39167,68.77167
12890,44370,Loran9960,43.36667,68.79333
12900,44370,Loran9960,43.375,68.815
12910,44370,Loran9960,43.36667,68.83667
12920,44370,Loran9960,43.35833,68.86
12930,44370,Loran9960,43.35167,68.88
12940,44370,Loran9960,43.34333,68.90167
12950,44370,Loran9960,43.335,68.923330000000007
12960,44370,Loran9960,43.32667,68.945
12970,44370,Loran9960,43.32,68.96667
12980,44370,Loran9960,43.31167,68.98833
12990,44370,Loran9960,43.30333,69.01
13000,44370,Loran9960,43.29667,69.03167
13010,44370,Loran9960,43.28833,69.05167
13020,44370,Loran9960,43.28,69.07333
13030,44370,Loran9960,43.27167,69.095
13040,44370,Loran9960,43.265,69.1
13050,44370,Loran9960,43.25667,69.13833
13060,44370,Loran9960,43.24833,69.15833
13070,44370,Loran9960,43.24167,69.18
13080,44370,Loran9960,43.23333,69.20167
13090,44370,Loran9960,43.22667,69.22167
13100,44370,Loran9960,43.21833,69.24333
13110,44370,Loran9960,43.21,69.265
13120,44370,Loran9960,43.20333,69.285
13130,44370,Loran9960,43.195,69.30667
13140,44370,Loran9960,43.18667,69.32667
13150,44370,Loran9960,43.18,69.34833
13160,44370,Loran9960,43.17167,69.36833
13170,44370,Loran9960,43.165,69.39
13180,44370,Loran9960,43.15667,69.41167
13190,44370,Loran9960,43.14833,69.43167
13200,44370,Loran9960,43.14167,69.45167
13210,44370,Loran9960,43.135,69.47333
13220,44370,Loran9960,43.12667,69.49333
13230,44370,Loran9960,43.11833,69.515
13240,44370,Loran9960,43.11167,69.535
13250,44370,Loran9960,43.10333,69.55667
13260,44370,Loran9960,43.09667,69.57667
13270,44370,Loran9960,43.08833,69.59667
13280,44370,Loran9960,43.08167,69.61833
13290,44370,Loran9960,43.07333,69.63833
13300,44370,Loran9960,43.05,69.66
13310,44370,Loran9960,43.05833,69.68
13320,44370,Loran9960,43.05167,69.7
13330,44370,Loran9960,43.04333,69.72
13340,44370,Loran9960,43.03667,69.74167
13350,44370,Loran9960,43.02833,69.76167
13360,44370,Loran9960,43.02167,69.78167
13370,44370,Loran9960,43.01333,69.80167
13380,44370,Loran9960,43.00667,69.82333
13390,44370,Loran9960,42.99833,69.84333
13400,44370,Loran9960,42.99167,69.86333
13410,44370,Loran9960,42.98333,69.88333
13420,44370,Loran9960,42.97667,69.905
13430,44370,Loran9960,42.96833,69.925
13440,44370,Loran9960,42.96167,69.945
13450,44370,Loran9960,42.955,69.965
13460,44370,Loran9960,42.94667,69.985
13470,44370,Loran9960,42.94,70.005
13480,44370,Loran9960,42.93167,70.02667
13490,44370,Loran9960,42.925,70.04667
13500,44370,Loran9960,42.91833,70.05
13510,44370,Loran9960,42.91,70.08667
13520,44370,Loran9960,42.90333,70.10667
13530,44370,Loran9960,42.895,70.12667
13540,44370,Loran9960,42.88833,70.14667
13550,44370,Loran9960,42.88,70.16667
13560,44370,Loran9960,42.87333,70.18667
13570,44370,Loran9960,42.85,70.20833
13580,44370,Loran9960,42.85833,70.22833
13590,44370,Loran9960,42.85167,70.24833
13600,44370,Loran9960,42.845,70.26833
13610,44370,Loran9960,42.83667,70.28833
13620,44370,Loran9960,42.83,70.30833
13630,44370,Loran9960,42.82167,70.32833
13640,44370,Loran9960,42.815,70.34833
13650,44370,Loran9960,42.80833,70.36833
13660,44370,Loran9960,42.80167,70.38833
13670,44370,Loran9960,42.79333,70.40833
13680,44370,Loran9960,42.78667,70.42833
13690,44370,Loran9960,42.78,70.44833
13700,44370,Loran9960,42.77167,70.46833
13710,44370,Loran9960,42.765,70.48833
13720,44370,Loran9960,42.75833,70.50833
13730,44370,Loran9960,42.75,70.52833
13740,44370,Loran9960,42.74333,70.548330000000007
13750,44370,Loran9960,42.73667,70.56833
13760,44370,Loran9960,42.72833,70.58667
13770,44370,Loran9960,42.72167,70.60833
13780,44370,Loran9960,42.715,70.62833
13790,44370,Loran9960,42.70667,70.64667
13800,44370,Loran9960,42.7,70.66667
13810,44370,Loran9960,42.69333,70.68667
13820,44370,Loran9960,42.685,70.70667
13830,44370,Loran9960,42.67833,70.72667
13840,44370,Loran9960,42.67167,70.74667
13850,44370,Loran9960,42.665,70.76667
13860,44370,Loran9960,42.65667,70.78667
13870,44370,Loran9960,42.65,70.80667
13880,44370,Loran9960,42.64333,70.82667
13890,44370,Loran9960,42.63667,70.84667
13900,44370,Loran9960,42.62833,70.865
13910,44370,Loran9960,42.62167,70.885
13920,44370,Loran9960,42.615,70.905
13930,44370,Loran9960,42.60833,70.925
13940,44370,Loran9960,42.6,70.945
13950,44370,Loran9960,42.59333,70.965
13960,44370,Loran9960,42.58667,70.985
13970,44370,Loran9960,42.58,71.005
13980,44370,Loran9960,42.57167,71.025
13990,44370,Loran9960,42.565,71.045
14000,44370,Loran9960,42.55833,71.06333
11800,44375,Loran9960,44.45833,65.88
11810,44375,Loran9960,44.445,65.91833
11820,44375,Loran9960,44.43,65.95667
11830,44375,Loran9960,44.41833,65.995
11840,44375,Loran9960,44.405,66.03167
11850,44375,Loran9960,44.39167,66.06833
11860,44375,Loran9960,44.37833,66.10333
11870,44375,Loran9960,44.365,66.14
11880,44375,Loran9960,44.35333,66.175
11890,44375,Loran9960,44.34167,66.21
11900,44375,Loran9960,44.32833,66.245
11910,44375,Loran9960,44.3,66.27833
11920,44375,Loran9960,44.30333,66.31333
11930,44375,Loran9960,44.29167,66.34667
11940,44375,Loran9960,44.28,66.38
11950,44375,Loran9960,44.26833,66.41333
11960,44375,Loran9960,44.25667,66.445
11970,44375,Loran9960,44.245,66.47833
11980,44375,Loran9960,44.23333,66.51
11990,44375,Loran9960,44.22167,66.54167
12000,44375,Loran9960,44.21167,66.57333
12010,44375,Loran9960,44.18333,66.605
12020,44375,Loran9960,44.18833,66.635
12030,44375,Loran9960,44.17833,66.66667
12040,44375,Loran9960,44.16667,66.69667
12050,44375,Loran9960,44.155,66.72833
12060,44375,Loran9960,44.145,66.75833
12070,44375,Loran9960,44.13333,66.78667
12080,44375,Loran9960,44.12333,66.81667
12090,44375,Loran9960,44.11333,66.84667
12100,44375,Loran9960,44.10167,66.87667
12110,44375,Loran9960,44.09167,66.905
12120,44375,Loran9960,44.08167,66.935
12130,44375,Loran9960,44.07,66.96333
12140,44375,Loran9960,44.06,66.99167
12150,44375,Loran9960,44.05,67.02
12160,44375,Loran9960,44.04,67.048330000000007
12170,44375,Loran9960,44.03,67.07667
12180,44375,Loran9960,44.02,67.10333
12190,44375,Loran9960,44.01,67.13167
12200,44375,Loran9960,44,67.15833
12210,44375,Loran9960,43.99,67.18667
12220,44375,Loran9960,43.98,67.21333
12230,44375,Loran9960,43.97,67.24
12240,44375,Loran9960,43.96167,67.26667
12250,44375,Loran9960,43.95167,67.29333
12260,44375,Loran9960,43.94167,67.32
12270,44375,Loran9960,43.93167,67.34667
12280,44375,Loran9960,43.92167,67.37333
12290,44375,Loran9960,43.91333,67.38333
12300,44375,Loran9960,43.90333,67.425
12310,44375,Loran9960,43.89333,67.45167
12320,44375,Loran9960,43.885,67.47833
12330,44375,Loran9960,43.875,67.50333
12340,44375,Loran9960,43.865,67.52833
12350,44375,Loran9960,43.85667,67.55333
12360,44375,Loran9960,43.84667,67.58
12370,44375,Loran9960,43.83833,67.605
12380,44375,Loran9960,43.82833,67.63
12390,44375,Loran9960,43.82,67.655
12400,44375,Loran9960,43.81,67.68
12410,44375,Loran9960,43.80167,67.705
12420,44375,Loran9960,43.79333,67.73
12430,44375,Loran9960,43.78333,67.755
12440,44375,Loran9960,43.775,67.77833
12450,44375,Loran9960,43.765,67.80333
12460,44375,Loran9960,43.75667,67.82833
12470,44375,Loran9960,43.74833,67.85167
12480,44375,Loran9960,43.73833,67.87667
12490,44375,Loran9960,43.73,67.9
12500,44375,Loran9960,43.72167,67.925
12510,44375,Loran9960,43.71333,67.94833
12520,44375,Loran9960,43.70333,67.97167
12530,44375,Loran9960,43.695,67.99667
12540,44375,Loran9960,43.68667,68.02
12550,44375,Loran9960,43.67833,68.04333
12560,44375,Loran9960,43.66833,68.06667
12570,44375,Loran9960,43.66,68.09
12580,44375,Loran9960,43.65167,68.11333
12590,44375,Loran9960,43.64333,68.13667
12600,44375,Loran9960,43.635,68.16
12610,44375,Loran9960,43.62667,68.18333
12620,44375,Loran9960,43.61833,68.20667
12630,44375,Loran9960,43.61,68.23
12640,44375,Loran9960,43.60167,68.25333
12650,44375,Loran9960,43.59333,68.27667
12660,44375,Loran9960,43.585,68.298330000000007
12670,44375,Loran9960,43.575,68.32167
12680,44375,Loran9960,43.56667,68.345
12690,44375,Loran9960,43.55833,68.36667
12700,44375,Loran9960,43.55,68.39
12710,44375,Loran9960,43.54333,68.41167
12720,44375,Loran9960,43.535,68.435
12730,44375,Loran9960,43.52667,68.45667
12740,44375,Loran9960,43.51833,68.48
12750,44375,Loran9960,43.51,68.50167
12760,44375,Loran9960,43.50167,68.525
12770,44375,Loran9960,43.49333,68.54667
12780,44375,Loran9960,43.485,68.56833
12790,44375,Loran9960,43.47667,68.59167
12800,44375,Loran9960,43.46833,68.61333
12810,44375,Loran9960,43.46,68.635
12820,44375,Loran9960,43.45167,68.65667
12830,44375,Loran9960,43.445,68.68
12840,44375,Loran9960,43.43667,68.70167
12850,44375,Loran9960,43.42833,68.72333
12860,44375,Loran9960,43.42,68.745
12870,44375,Loran9960,43.41167,68.76667
12880,44375,Loran9960,43.40333,68.78833
12890,44375,Loran9960,43.39667,68.81
12900,44375,Loran9960,43.38833,68.83167
12910,44375,Loran9960,43.38,68.85333
12920,44375,Loran9960,43.37167,68.875
12930,44375,Loran9960,43.36333,68.89667
12940,44375,Loran9960,43.35667,68.91833
12950,44375,Loran9960,43.34833,68.94
12960,44375,Loran9960,43.34,68.96167
12970,44375,Loran9960,43.31667,68.96667
12980,44375,Loran9960,43.325,69.00333
12990,44375,Loran9960,43.31667,69.025
13000,44375,Loran9960,43.31,69.04667
13010,44375,Loran9960,43.30167,69.06833
13020,44375,Loran9960,43.29333,69.08833
13030,44375,Loran9960,43.285,69.11
13040,44375,Loran9960,43.27833,69.13167
13050,44375,Loran9960,43.27,69.15333
13060,44375,Loran9960,43.26167,69.173330000000007
13070,44375,Loran9960,43.255,69.195
13080,44375,Loran9960,43.24667,69.215
13090,44375,Loran9960,43.23833,69.23667
13100,44375,Loran9960,43.23167,69.25833
13110,44375,Loran9960,43.22333,69.27833
13120,44375,Loran9960,43.215,69.3
13130,44375,Loran9960,43.20833,69.32
13140,44375,Loran9960,43.2,69.34167
13150,44375,Loran9960,43.19333,69.36333
13160,44375,Loran9960,43.185,69.38333
13170,44375,Loran9960,43.17833,69.40333
13180,44375,Loran9960,43.17,69.425
13190,44375,Loran9960,43.16167,69.445
13200,44375,Loran9960,43.155,69.45
13210,44375,Loran9960,43.14667,69.48667
13220,44375,Loran9960,43.14,69.50833
13230,44375,Loran9960,43.13167,69.52833
13240,44375,Loran9960,43.125,69.548330000000007
13250,44375,Loran9960,43.11667,69.57
13260,44375,Loran9960,43.11,69.59
13270,44375,Loran9960,43.10167,69.61167
13280,44375,Loran9960,43.095,69.63167
13290,44375,Loran9960,43.08667,69.65167
13300,44375,Loran9960,43.07833,69.67167
13310,44375,Loran9960,43.07167,69.69333
13320,44375,Loran9960,43.06333,69.71333
13330,44375,Loran9960,43.05667,69.73333
13340,44375,Loran9960,43.04833,69.75333
13350,44375,Loran9960,43.04167,69.775
13360,44375,Loran9960,43.035,69.795
13370,44375,Loran9960,43.02667,69.815
13380,44375,Loran9960,43.01833,69.835
13390,44375,Loran9960,43.01167,69.855
13400,44375,Loran9960,43.00333,69.87667
13410,44375,Loran9960,42.99667,69.89667
13420,44375,Loran9960,42.99,69.91667
13430,44375,Loran9960,42.98167,69.93667
13440,44375,Loran9960,42.975,69.95667
13450,44375,Loran9960,42.96667,69.97833
13460,44375,Loran9960,42.96,69.99833
13470,44375,Loran9960,42.95167,70.01833
13480,44375,Loran9960,42.945,70.03833
13490,44375,Loran9960,42.93667,70.05833
13500,44375,Loran9960,42.93,70.07833
13510,44375,Loran9960,42.92333,70.09833
13520,44375,Loran9960,42.915,70.11833
13530,44375,Loran9960,42.90833,70.13833
13540,44375,Loran9960,42.90167,70.15833
13550,44375,Loran9960,42.89333,70.17833
13560,44375,Loran9960,42.88667,70.19833
13570,44375,Loran9960,42.87833,70.21833
13580,44375,Loran9960,42.87167,70.23833
13590,44375,Loran9960,42.86333,70.26
13600,44375,Loran9960,42.85667,70.28
13610,44375,Loran9960,42.83333,70.298330000000007
13620,44375,Loran9960,42.84167,70.31833
13630,44375,Loran9960,42.835,70.33833
13640,44375,Loran9960,42.82833,70.36
13650,44375,Loran9960,42.82,70.38
13660,44375,Loran9960,42.81333,70.39833
13670,44375,Loran9960,42.80667,70.41833
13680,44375,Loran9960,42.79833,70.43833
13690,44375,Loran9960,42.79167,70.45833
13700,44375,Loran9960,42.785,70.47833
13710,44375,Loran9960,42.77667,70.49833
13720,44375,Loran9960,42.77,70.51833
13730,44375,Loran9960,42.76333,70.53833
13740,44375,Loran9960,42.755,70.55833
13750,44375,Loran9960,42.74833,70.57833
13760,44375,Loran9960,42.74167,70.59833
13770,44375,Loran9960,42.73333,70.61833
13780,44375,Loran9960,42.72667,70.63833
13790,44375,Loran9960,42.72,70.65833
13800,44375,Loran9960,42.71167,70.67833
13810,44375,Loran9960,42.705,70.69667
13820,44375,Loran9960,42.69833,70.71667
13830,44375,Loran9960,42.69167,70.73667
13840,44375,Loran9960,42.68333,70.75667
13850,44375,Loran9960,42.67667,70.77667
13860,44375,Loran9960,42.67,70.79667
13870,44375,Loran9960,42.66167,70.8
13880,44375,Loran9960,42.655,70.835
13890,44375,Loran9960,42.64833,70.855
13900,44375,Loran9960,42.64167,70.875
13910,44375,Loran9960,42.63333,70.895
13920,44375,Loran9960,42.62667,70.915
13930,44375,Loran9960,42.62,70.935
13940,44375,Loran9960,42.61333,70.955
13950,44375,Loran9960,42.605,70.975
13960,44375,Loran9960,42.59833,70.995
13970,44375,Loran9960,42.59167,71.01333
13980,44375,Loran9960,42.585,71.03333
13990,44375,Loran9960,42.57667,71.05333
14000,44375,Loran9960,42.57,71.07333
11800,44380,Loran9960,44.47,65.9
11810,44380,Loran9960,44.45667,65.955
11820,44380,Loran9960,44.44333,65.99167
11830,44380,Loran9960,44.43,66.02833
11840,44380,Loran9960,44.41667,66.065
11850,44380,Loran9960,44.40333,66.10167
11860,44380,Loran9960,44.39167,66.13667
11870,44380,Loran9960,44.37833,66.173330000000007
11880,44380,Loran9960,44.365,66.20833
11890,44380,Loran9960,44.35333,66.24333
11900,44380,Loran9960,44.34167,66.27667
11910,44380,Loran9960,44.32833,66.31167
11920,44380,Loran9960,44.31667,66.345
11930,44380,Loran9960,44.305,66.37833
11940,44380,Loran9960,44.29333,66.41167
11950,44380,Loran9960,44.28167,66.44333
11960,44380,Loran9960,44.27,66.47667
11970,44380,Loran9960,44.25833,66.50833
11980,44380,Loran9960,44.24667,66.54
11990,44380,Loran9960,44.235,66.57167
12000,44380,Loran9960,44.22333,66.60333
12010,44380,Loran9960,44.21333,66.63333
12020,44380,Loran9960,44.20167,66.665
12030,44380,Loran9960,44.19,66.695
12040,44380,Loran9960,44.18,66.72667
12050,44380,Loran9960,44.16833,66.755
12060,44380,Loran9960,44.15833,66.785
12070,44380,Loran9960,44.14667,66.815
12080,44380,Loran9960,44.13667,66.845
12090,44380,Loran9960,44.12667,66.875
12100,44380,Loran9960,44.115,66.90333
12110,44380,Loran9960,44.105,66.93167
12120,44380,Loran9960,44.095,66.96167
12130,44380,Loran9960,44.085,66.98833
12140,44380,Loran9960,44.07333,67.01833
12150,44380,Loran9960,44.06333,67.045
12160,44380,Loran9960,44.05333,67.07333
12170,44380,Loran9960,44.04333,67.10167
12180,44380,Loran9960,44.03333,67.13
12190,44380,Loran9960,44.02333,67.15667
12200,44380,Loran9960,44.01333,67.18333
12210,44380,Loran9960,44.00333,67.21167
12220,44380,Loran9960,43.99333,67.23833
12230,44380,Loran9960,43.98333,67.265
12240,44380,Loran9960,43.975,67.29167
12250,44380,Loran9960,43.965,67.31833
12260,44380,Loran9960,43.955,67.345
12270,44380,Loran9960,43.945,67.37
12280,44380,Loran9960,43.935,67.39667
12290,44380,Loran9960,43.92667,67.423330000000007
12300,44380,Loran9960,43.91667,67.44833
12310,44380,Loran9960,43.90667,67.475
12320,44380,Loran9960,43.89833,67.5
12330,44380,Loran9960,43.88833,67.52667
12340,44380,Loran9960,43.88,67.55167
12350,44380,Loran9960,43.87,67.57667
12360,44380,Loran9960,43.86,67.60167
12370,44380,Loran9960,43.85167,67.62667
12380,44380,Loran9960,43.84167,67.65167
12390,44380,Loran9960,43.81667,67.67667
12400,44380,Loran9960,43.82333,67.70167
12410,44380,Loran9960,43.815,67.72667
12420,44380,Loran9960,43.805,67.75167
12430,44380,Loran9960,43.79667,67.77667
12440,44380,Loran9960,43.78833,67.8
12450,44380,Loran9960,43.77833,67.825
12460,44380,Loran9960,43.77,67.84833
12470,44380,Loran9960,43.76167,67.87333
12480,44380,Loran9960,43.75167,67.89667
12490,44380,Loran9960,43.74333,67.92167
12500,44380,Loran9960,43.735,67.945
12510,44380,Loran9960,43.72667,67.96833
12520,44380,Loran9960,43.71667,67.99333
12530,44380,Loran9960,43.70833,68
12540,44380,Loran9960,43.68333,68.04
12550,44380,Loran9960,43.69167,68.06333
12560,44380,Loran9960,43.68167,68.08667
12570,44380,Loran9960,43.67333,68.11
12580,44380,Loran9960,43.665,68.13333
12590,44380,Loran9960,43.65667,68.15667
12600,44380,Loran9960,43.64833,68.18
12610,44380,Loran9960,43.64,68.20333
12620,44380,Loran9960,43.63167,68.22667
12630,44380,Loran9960,43.62333,68.24833
12640,44380,Loran9960,43.615,68.27167
12650,44380,Loran9960,43.605,68.295
12660,44380,Loran9960,43.59667,68.31833
12670,44380,Loran9960,43.58833,68.34
12680,44380,Loran9960,43.58,68.36333
12690,44380,Loran9960,43.57167,68.385
12700,44380,Loran9960,43.56333,68.40833
12710,44380,Loran9960,43.555,68.43
12720,44380,Loran9960,43.54667,68.45333
12730,44380,Loran9960,43.54,68.475
12740,44380,Loran9960,43.53167,68.49667
12750,44380,Loran9960,43.52333,68.52
12760,44380,Loran9960,43.515,68.54167
12770,44380,Loran9960,43.50667,68.56333
12780,44380,Loran9960,43.49833,68.58667
12790,44380,Loran9960,43.49,68.60833
12800,44380,Loran9960,43.48167,68.63
12810,44380,Loran9960,43.47333,68.65167
12820,44380,Loran9960,43.465,68.675
12830,44380,Loran9960,43.45833,68.69667
12840,44380,Loran9960,43.43333,68.71833
12850,44380,Loran9960,43.44167,68.74
12860,44380,Loran9960,43.43333,68.76167
12870,44380,Loran9960,43.425,68.78333
