w,x,chain,latitude,longitude
12180,25690,Loran9960,44.24,67.51833
12190,25690,Loran9960,44.23,67.54167
12200,25690,Loran9960,44.21833,67.56333
12210,25690,Loran9960,44.20833,67.58667
12220,25690,Loran9960,44.19667,67.60833
12230,25690,Loran9960,44.18667,67.63
12240,25690,Loran9960,44.17667,67.65333
12250,25690,Loran9960,44.165,67.675
12260,25690,Loran9960,44.155,67.69667
12270,25690,Loran9960,44.14333,67.71833
12280,25690,Loran9960,44.11667,67.74
12290,25690,Loran9960,44.12167,67.76167
12300,25690,Loran9960,44.11167,67.78333
12310,25690,Loran9960,44.10167,67.805
12320,25690,Loran9960,44.09167,67.82667
12330,25690,Loran9960,44.08,67.84833
12340,25690,Loran9960,44.07,67.87
12350,25690,Loran9960,44.06,67.89
12360,25690,Loran9960,44.04833,67.91167
12370,25690,Loran9960,44.03833,67.93167
12380,25690,Loran9960,44.02833,67.95333
12390,25690,Loran9960,44.01833,67.975
12400,25690,Loran9960,44.00667,67.995
12410,25690,Loran9960,43.99667,68.015
12420,25690,Loran9960,43.98667,68.03667
12430,25690,Loran9960,43.97667,68.05667
12440,25690,Loran9960,43.965,68.07833
12450,25690,Loran9960,43.955,68.09833
12460,25690,Loran9960,43.945,68.11833
12470,25690,Loran9960,43.935,68.13833
12480,25690,Loran9960,43.925,68.15833
12490,25690,Loran9960,43.91333,68.17833
12500,25690,Loran9960,43.90333,68.19833
12510,25690,Loran9960,43.89333,68.21833
12520,25690,Loran9960,43.86667,68.23833
12530,25690,Loran9960,43.87333,68.25833
12540,25690,Loran9960,43.86333,68.27833
12550,25690,Loran9960,43.85167,68.298330000000007
12560,25690,Loran9960,43.84167,68.31833
12570,25690,Loran9960,43.83167,68.33833
12580,25690,Loran9960,43.82167,68.35833
12590,25690,Loran9960,43.81167,68.37667
12600,25690,Loran9960,43.80167,68.39667
12610,25690,Loran9960,43.79167,68.4
12620,25690,Loran9960,43.78,68.435
12630,25690,Loran9960,43.77,68.455
12640,25690,Loran9960,43.76,68.475
12650,25690,Loran9960,43.75,68.49333
12660,25690,Loran9960,43.74,68.51333
12670,25690,Loran9960,43.73,68.53167
12680,25690,Loran9960,43.71833,68.55167
12690,25690,Loran9960,43.70833,68.57
12700,25690,Loran9960,43.69833,68.58833
12710,25690,Loran9960,43.68833,68.60833
12720,25690,Loran9960,43.67833,68.62667
12730,25690,Loran9960,43.66833,68.64667
12740,25690,Loran9960,43.65833,68.665
12750,25690,Loran9960,43.64667,68.68333
12760,25690,Loran9960,43.63667,68.70167
12770,25690,Loran9960,43.62667,68.72
12780,25690,Loran9960,43.61667,68.74
12790,25690,Loran9960,43.60667,68.75833
12800,25690,Loran9960,43.59667,68.77667
12810,25690,Loran9960,43.58667,68.795
12820,25690,Loran9960,43.57667,68.81333
12830,25690,Loran9960,43.565,68.83167
12840,25690,Loran9960,43.555,68.85
12850,25690,Loran9960,43.545,68.86833
12860,25690,Loran9960,43.535,68.88667
12870,25690,Loran9960,43.525,68.905
12880,25690,Loran9960,43.51333,68.923330000000007
12890,25690,Loran9960,43.50333,68.94167
12900,25690,Loran9960,43.49333,68.96
12910,25690,Loran9960,43.46667,68.97833
12920,25690,Loran9960,43.47167,68.99667
12930,25690,Loran9960,43.46167,69.015
12940,25690,Loran9960,43.45167,69.03167
12950,25690,Loran9960,43.44167,69.05
12960,25690,Loran9960,43.43167,69.06833
12970,25690,Loran9960,43.42,69.08667
12980,25690,Loran9960,43.41,69.105
12990,25690,Loran9960,43.38333,69.12167
13000,25690,Loran9960,43.39,69.14
13010,25690,Loran9960,43.37833,69.15833
13020,25690,Loran9960,43.36833,69.175
13030,25690,Loran9960,43.35833,69.19333
13040,25690,Loran9960,43.34667,69.21167
13050,25690,Loran9960,43.33667,69.22833
13060,25690,Loran9960,43.32667,69.24667
13070,25690,Loran9960,43.315,69.26333
13080,25690,Loran9960,43.305,69.28167
13090,25690,Loran9960,43.295,69.298330000000007
13100,25690,Loran9960,43.28333,69.31667
13110,25690,Loran9960,43.27333,69.335
13120,25690,Loran9960,43.26333,69.35167
13130,25690,Loran9960,43.25167,69.36833
13140,25690,Loran9960,43.24167,69.38667
13150,25690,Loran9960,43.23,69.40333
13160,25690,Loran9960,43.22,69.42
13170,25690,Loran9960,43.21,69.43833
13180,25690,Loran9960,43.19833,69.455
13190,25690,Loran9960,43.18667,69.47167
13200,25690,Loran9960,43.17667,69.49
13210,25690,Loran9960,43.165,69.50667
13220,25690,Loran9960,43.155,69.525
13230,25690,Loran9960,43.145,69.54167
13240,25690,Loran9960,43.11667,69.55833
13250,25690,Loran9960,43.12167,69.575
13260,25690,Loran9960,43.11167,69.59167
13270,25690,Loran9960,43.1,69.61
13280,25690,Loran9960,43.08833,69.62667
13290,25690,Loran9960,43.07833,69.64333
13300,25690,Loran9960,43.06667,69.66
13310,25690,Loran9960,43.055,69.67667
13320,25690,Loran9960,43.045,69.69333
13330,25690,Loran9960,43.03333,69.71
13340,25690,Loran9960,43.02167,69.72667
13350,25690,Loran9960,43.01167,69.74333
13360,25690,Loran9960,42.98333,69.76
13370,25690,Loran9960,42.98833,69.77667
13380,25690,Loran9960,42.97667,69.79333
13390,25690,Loran9960,42.965,69.81
13400,25690,Loran9960,42.95333,69.82667
13410,25690,Loran9960,42.94333,69.84333
13420,25690,Loran9960,42.93167,69.86
13430,25690,Loran9960,42.92,69.87667
13440,25690,Loran9960,42.90833,69.89333
13450,25690,Loran9960,42.89667,69.91
13460,25690,Loran9960,42.885,69.92667
13470,25690,Loran9960,42.87333,69.94333
13480,25690,Loran9960,42.86167,69.95833
13490,25690,Loran9960,42.83333,69.975
13500,25690,Loran9960,42.83833,69.99167
13510,25690,Loran9960,42.82667,70.00833
13520,25690,Loran9960,42.81333,70.02333
13530,25690,Loran9960,42.80167,70.04
13540,25690,Loran9960,42.79,70.05667
13550,25690,Loran9960,42.77833,70.07167
13560,25690,Loran9960,42.765,70.08833
13570,25690,Loran9960,42.75333,70.105
13580,25690,Loran9960,42.74167,70.12
13590,25690,Loran9960,42.73,70.13667
13600,25690,Loran9960,42.71667,70.15167
13610,25690,Loran9960,42.705,70.16833
13620,25690,Loran9960,42.69167,70.185
13630,25690,Loran9960,42.68,70.2
13640,25690,Loran9960,42.66667,70.215
13650,25690,Loran9960,42.65333,70.23167
13660,25690,Loran9960,42.64167,70.24667
13670,25690,Loran9960,42.62833,70.26333
13680,25690,Loran9960,42.615,70.27833
13690,25690,Loran9960,42.60333,70.295
13700,25690,Loran9960,42.59,70.31
13710,25690,Loran9960,42.57667,70.32667
13720,25690,Loran9960,42.56333,70.34167
13730,25690,Loran9960,42.55,70.35667
13740,25690,Loran9960,42.53667,70.37167
13750,25690,Loran9960,42.52333,70.38833
13760,25690,Loran9960,42.51,70.40333
13770,25690,Loran9960,42.49667,70.41833
13780,25690,Loran9960,42.48333,70.43333
13790,25690,Loran9960,42.47,70.44833
13800,25690,Loran9960,42.455,70.46333
13810,25690,Loran9960,42.44167,70.48
13820,25690,Loran9960,42.42833,70.495
13830,25690,Loran9960,42.41333,70.51
13840,25690,Loran9960,42.38333,70.525
13850,25690,Loran9960,42.385,70.54
13860,25690,Loran9960,42.37167,70.555
13870,25690,Loran9960,42.35667,70.57
13880,25690,Loran9960,42.34167,70.585
13890,25690,Loran9960,42.32667,70.58333
13900,25690,Loran9960,42.31333,70.61333
13910,25690,Loran9960,42.29667,70.62833
13920,25690,Loran9960,42.28167,70.64333
13930,25690,Loran9960,42.26667,70.65833
13940,25690,Loran9960,42.25167,70.673330000000007
13950,25690,Loran9960,42.23667,70.68667
13960,25690,Loran9960,42.22,70.70167
13970,25690,Loran9960,42.205,70.7
13980,25690,Loran9960,42.18833,70.73
13990,25690,Loran9960,42.17333,70.745
14000,25690,Loran9960,42.15667,70.76
11800,25700,Loran9960,44.71167,66.59667
11810,25700,Loran9960,44.69833,66.625
11820,25700,Loran9960,44.685,66.65333
11830,25700,Loran9960,44.67167,66.66667
11840,25700,Loran9960,44.65833,66.71167
11850,25700,Loran9960,44.64667,66.73833
11860,25700,Loran9960,44.63333,66.76667
11870,25700,Loran9960,44.62,66.795
11880,25700,Loran9960,44.60833,66.82167
11890,25700,Loran9960,44.59667,66.84833
11900,25700,Loran9960,44.58333,66.87667
11910,25700,Loran9960,44.57167,66.90167
11920,25700,Loran9960,44.56,66.92833
11930,25700,Loran9960,44.54667,66.955
11940,25700,Loran9960,44.535,66.98167
11950,25700,Loran9960,44.52333,67.00667
11960,25700,Loran9960,44.51167,67.01667
11970,25700,Loran9960,44.49833,67.05833
11980,25700,Loran9960,44.48667,67.08333
11990,25700,Loran9960,44.475,67.10833
12000,25700,Loran9960,44.46333,67.13333
12010,25700,Loran9960,44.45167,67.15833
12020,25700,Loran9960,44.44,67.16667
12030,25700,Loran9960,44.43,67.20667
12040,25700,Loran9960,44.41833,67.23167
12050,25700,Loran9960,44.40667,67.255
12060,25700,Loran9960,44.395,67.28
12070,25700,Loran9960,44.38333,67.30333
12080,25700,Loran9960,44.37167,67.32667
12090,25700,Loran9960,44.36167,67.35
12100,25700,Loran9960,44.33333,67.375
12110,25700,Loran9960,44.33833,67.39667
12120,25700,Loran9960,44.32833,67.42
12130,25700,Loran9960,44.3,67.44333
12140,25700,Loran9960,44.305,67.45
12150,25700,Loran9960,44.295,67.48833
12160,25700,Loran9960,44.28333,67.51167
12170,25700,Loran9960,44.27167,67.535
12180,25700,Loran9960,44.26167,67.55667
12190,25700,Loran9960,44.25,67.58
12200,25700,Loran9960,44.24,67.60167
12210,25700,Loran9960,44.22833,67.62333
12220,25700,Loran9960,44.21833,67.64667
12230,25700,Loran9960,44.20667,67.66833
12240,25700,Loran9960,44.19667,67.69
12250,25700,Loran9960,44.185,67.71167
12260,25700,Loran9960,44.175,67.71667
12270,25700,Loran9960,44.165,67.755
12280,25700,Loran9960,44.15333,67.77667
12290,25700,Loran9960,44.14333,67.79667
12300,25700,Loran9960,44.13167,67.81833
12310,25700,Loran9960,44.12167,67.84
12320,25700,Loran9960,44.11167,67.86167
12330,25700,Loran9960,44.10167,67.88167
12340,25700,Loran9960,44.09,67.90333
12350,25700,Loran9960,44.08,67.923330000000007
12360,25700,Loran9960,44.07,67.945
12370,25700,Loran9960,44.05833,67.965
12380,25700,Loran9960,44.04833,67.98667
12390,25700,Loran9960,44.03833,68.00667
12400,25700,Loran9960,44.02833,68.02667
12410,25700,Loran9960,44.01667,68.048330000000007
12420,25700,Loran9960,44.00667,68.06833
12430,25700,Loran9960,43.99667,68.08833
12440,25700,Loran9960,43.985,68.10833
12450,25700,Loran9960,43.975,68.12833
12460,25700,Loran9960,43.965,68.14833
12470,25700,Loran9960,43.955,68.16833
12480,25700,Loran9960,43.945,68.18833
12490,25700,Loran9960,43.935,68.20833
12500,25700,Loran9960,43.92333,68.22833
12510,25700,Loran9960,43.91333,68.24833
12520,25700,Loran9960,43.90333,68.26833
12530,25700,Loran9960,43.89333,68.28833
12540,25700,Loran9960,43.88167,68.30833
12550,25700,Loran9960,43.87167,68.32667
12560,25700,Loran9960,43.86167,68.34667
12570,25700,Loran9960,43.85167,68.35
12580,25700,Loran9960,43.84167,68.385
12590,25700,Loran9960,43.83167,68.405
12600,25700,Loran9960,43.82,68.425
12610,25700,Loran9960,43.81,68.44333
12620,25700,Loran9960,43.8,68.46333
12630,25700,Loran9960,43.79,68.48167
12640,25700,Loran9960,43.78,68.50167
12650,25700,Loran9960,43.77,68.52
12660,25700,Loran9960,43.76,68.53833
12670,25700,Loran9960,43.74833,68.55833
12680,25700,Loran9960,43.73833,68.57667
12690,25700,Loran9960,43.72833,68.59667
12700,25700,Loran9960,43.71833,68.615
12710,25700,Loran9960,43.70833,68.63333
12720,25700,Loran9960,43.69667,68.65167
12730,25700,Loran9960,43.68667,68.67167
12740,25700,Loran9960,43.67667,68.69
12750,25700,Loran9960,43.66667,68.70833
12760,25700,Loran9960,43.65667,68.72667
12770,25700,Loran9960,43.64667,68.745
12780,25700,Loran9960,43.635,68.76333
12790,25700,Loran9960,43.625,68.78167
12800,25700,Loran9960,43.615,68.80167
12810,25700,Loran9960,43.605,68.81833
12820,25700,Loran9960,43.595,68.83667
12830,25700,Loran9960,43.585,68.855
12840,25700,Loran9960,43.57333,68.87333
12850,25700,Loran9960,43.56333,68.89167
12860,25700,Loran9960,43.55333,68.91
12870,25700,Loran9960,43.54333,68.92833
12880,25700,Loran9960,43.53167,68.94667
12890,25700,Loran9960,43.52167,68.965
12900,25700,Loran9960,43.51167,68.96667
12910,25700,Loran9960,43.50167,69.00167
12920,25700,Loran9960,43.49167,69.01833
12930,25700,Loran9960,43.48,69.03667
12940,25700,Loran9960,43.47,69.055
12950,25700,Loran9960,43.46,69.07167
12960,25700,Loran9960,43.43333,69.09
12970,25700,Loran9960,43.43833,69.10833
12980,25700,Loran9960,43.42833,69.125
12990,25700,Loran9960,43.41833,69.14333
13000,25700,Loran9960,43.40833,69.16167
13010,25700,Loran9960,43.39667,69.17833
13020,25700,Loran9960,43.38667,69.19667
13030,25700,Loran9960,43.37667,69.21333
13040,25700,Loran9960,43.365,69.23167
13050,25700,Loran9960,43.355,69.24833
13060,25700,Loran9960,43.345,69.25
13070,25700,Loran9960,43.33333,69.28333
13080,25700,Loran9960,43.32333,69.30167
13090,25700,Loran9960,43.31167,69.31833
13100,25700,Loran9960,43.30167,69.33667
13110,25700,Loran9960,43.29167,69.35333
13120,25700,Loran9960,43.28,69.37
13130,25700,Loran9960,43.27,69.38833
13140,25700,Loran9960,43.25833,69.405
13150,25700,Loran9960,43.24833,69.42167
13160,25700,Loran9960,43.23667,69.44
13170,25700,Loran9960,43.22667,69.45667
13180,25700,Loran9960,43.215,69.47333
13190,25700,Loran9960,43.205,69.49167
13200,25700,Loran9960,43.19333,69.50833
13210,25700,Loran9960,43.16667,69.525
13220,25700,Loran9960,43.17167,69.54167
13230,25700,Loran9960,43.16167,69.56
13240,25700,Loran9960,43.15,69.57667
13250,25700,Loran9960,43.13833,69.59333
13260,25700,Loran9960,43.12833,69.61
13270,25700,Loran9960,43.11667,69.62667
13280,25700,Loran9960,43.105,69.64333
13290,25700,Loran9960,43.095,69.66
13300,25700,Loran9960,43.08333,69.67667
13310,25700,Loran9960,43.07167,69.69333
13320,25700,Loran9960,43.06167,69.71
13330,25700,Loran9960,43.05,69.72667
13340,25700,Loran9960,43.03833,69.74333
13350,25700,Loran9960,43.02833,69.76
13360,25700,Loran9960,43,69.77667
13370,25700,Loran9960,43.005,69.79333
13380,25700,Loran9960,42.99333,69.81
13390,25700,Loran9960,42.98167,69.82667
13400,25700,Loran9960,42.97,69.84333
13410,25700,Loran9960,42.95833,69.86
13420,25700,Loran9960,42.94667,69.87667
13430,25700,Loran9960,42.935,69.89167
13440,25700,Loran9960,42.925,69.90833
13450,25700,Loran9960,42.91333,69.925
13460,25700,Loran9960,42.90167,69.94167
13470,25700,Loran9960,42.88833,69.95833
13480,25700,Loran9960,42.87667,69.97333
13490,25700,Loran9960,42.865,69.99
13500,25700,Loran9960,42.85333,70.00667
13510,25700,Loran9960,42.84167,70.02167
13520,25700,Loran9960,42.83,70.03833
13530,25700,Loran9960,42.81833,70.055
13540,25700,Loran9960,42.805,70.07
13550,25700,Loran9960,42.79333,70.08667
13560,25700,Loran9960,42.78167,70.10167
13570,25700,Loran9960,42.76833,70.11833
13580,25700,Loran9960,42.75667,70.135
13590,25700,Loran9960,42.745,70.15
13600,25700,Loran9960,42.73167,70.15
13610,25700,Loran9960,42.72,70.18167
