w,x,chain,latitude,longitude
13830,25050,Loran9960,41.435,69.72667
13840,25050,Loran9960,41.43,69.75333
13850,25050,Loran9960,41.425,69.78
13860,25050,Loran9960,41.41833,69.805
13870,25050,Loran9960,41.41333,69.83
13880,25050,Loran9960,41.40667,69.855
13890,25050,Loran9960,41.39833,69.87833
13900,25050,Loran9960,41.39,69.90333
13910,25050,Loran9960,41.38167,69.92667
13920,25050,Loran9960,41.37167,69.94833
13930,25050,Loran9960,41.36167,69.97
13940,25050,Loran9960,41.33333,69.99167
13950,25050,Loran9960,41.33667,70.01167
13960,25050,Loran9960,41.32,70.03
13970,25050,Loran9960,41.30333,70.04667
13980,25050,Loran9960,41.28167,70.06
13990,25050,Loran9960,41.25333,70.07
14000,25050,Loran9960,41.215,70.07167
11800,25060,Loran9960,38.73667,48.96
11810,25060,Loran9960,38.88667,49.57333
11820,25060,Loran9960,39.025,50.15333
11830,25060,Loran9960,39.15333,50.70333
11840,25060,Loran9960,39.27167,51.225
11850,25060,Loran9960,39.38167,51.72
11860,25060,Loran9960,39.485,52.19
11870,25060,Loran9960,39.58,52.63833
11880,25060,Loran9960,39.66833,53.065
11890,25060,Loran9960,39.75167,53.47333
11900,25060,Loran9960,39.83,53.86167
11910,25060,Loran9960,39.90167,54.235
11920,25060,Loran9960,39.97,54.59167
11930,25060,Loran9960,40.035,54.93167
11940,25060,Loran9960,40.09667,55.26
11950,25060,Loran9960,40.15333,55.575
11960,25060,Loran9960,40.20667,55.87667
11970,25060,Loran9960,40.25833,56.16833
11980,25060,Loran9960,40.30667,56.44833
11990,25060,Loran9960,40.35333,56.71833
12000,25060,Loran9960,40.39667,56.97833
12010,25060,Loran9960,40.43833,57.23
12020,25060,Loran9960,40.47833,57.47167
12030,25060,Loran9960,40.515,57.70667
12040,25060,Loran9960,40.55167,57.93333
12050,25060,Loran9960,40.585,58.15333
12060,25060,Loran9960,40.61833,58.365
12070,25060,Loran9960,40.64833,58.57167
12080,25060,Loran9960,40.67833,58.77
12090,25060,Loran9960,40.70833,58.965
12100,25060,Loran9960,40.735,59.15167
12110,25060,Loran9960,40.76167,59.335
12120,25060,Loran9960,40.78667,59.51333
12130,25060,Loran9960,40.81,59.685
12140,25060,Loran9960,40.83333,59.85333
12150,25060,Loran9960,40.855,60
12160,25060,Loran9960,40.87667,60.175
12170,25060,Loran9960,40.89833,60.33
12180,25060,Loran9960,40.91833,60.48167
12190,25060,Loran9960,40.93667,60.62833
12200,25060,Loran9960,40.955,60.77167
12210,25060,Loran9960,40.97333,60.91333
12220,25060,Loran9960,40.99,61.03333
12230,25060,Loran9960,41.00667,61.16667
12240,25060,Loran9960,41.02333,61.31333
12250,25060,Loran9960,41.03833,61.44167
12260,25060,Loran9960,41.05333,61.55
12270,25060,Loran9960,41.06833,61.68833
12280,25060,Loran9960,41.08167,61.80833
12290,25060,Loran9960,41.095,61.925
12300,25060,Loran9960,41.10833,62.04
12310,25060,Loran9960,41.12167,62.15167
12320,25060,Loran9960,41.13333,62.26167
12330,25060,Loran9960,41.14667,62.37
12340,25060,Loran9960,41.15833,62.475
12350,25060,Loran9960,41.16833,62.58
12360,25060,Loran9960,41.18,62.68
12370,25060,Loran9960,41.19,62.78
12380,25060,Loran9960,41.2,62.87833
12390,25060,Loran9960,41.21,62.975
12400,25060,Loran9960,41.22,63.07
12410,25060,Loran9960,41.23,63.16167
12420,25060,Loran9960,41.23833,63.25333
12430,25060,Loran9960,41.24833,63.34333
12440,25060,Loran9960,41.25667,63.43167
12450,25060,Loran9960,41.265,63.51833
12460,25060,Loran9960,41.27333,63.60333
12470,25060,Loran9960,41.28167,63.68667
12480,25060,Loran9960,41.29,63.77
12490,25060,Loran9960,41.29667,63.85167
12500,25060,Loran9960,41.305,63.93167
12510,25060,Loran9960,41.31167,64.01
12520,25060,Loran9960,41.31833,64.08833
12530,25060,Loran9960,41.32667,64.165
12540,25060,Loran9960,41.33167,64.24
12550,25060,Loran9960,41.33833,64.31333
12560,25060,Loran9960,41.345,64.38667
12570,25060,Loran9960,41.35167,64.46
12580,25060,Loran9960,41.35833,64.53
12590,25060,Loran9960,41.36333,64.60167
12600,25060,Loran9960,41.37,64.67
12610,25060,Loran9960,41.375,64.73833
12620,25060,Loran9960,41.38,64.80667
12630,25060,Loran9960,41.38667,64.87333
12640,25060,Loran9960,41.39167,64.93833
12650,25060,Loran9960,41.39667,65.00333
12660,25060,Loran9960,41.40167,65.06833
12670,25060,Loran9960,41.40667,65.13167
12680,25060,Loran9960,41.41167,65.19333
12690,25060,Loran9960,41.415,65.255
12700,25060,Loran9960,41.42,65.31667
12710,25060,Loran9960,41.425,65.37667
12720,25060,Loran9960,41.43,65.43667
12730,25060,Loran9960,41.43333,65.49667
12740,25060,Loran9960,41.43667,65.55333
12750,25060,Loran9960,41.44167,65.61167
12760,25060,Loran9960,41.445,65.66833
12770,25060,Loran9960,41.44833,65.725
12780,25060,Loran9960,41.45333,65.78167
12790,25060,Loran9960,41.45667,65.83667
12800,25060,Loran9960,41.46,65.89167
12810,25060,Loran9960,41.46333,65.945
12820,25060,Loran9960,41.46667,65.99833
12830,25060,Loran9960,41.47,66.05167
12840,25060,Loran9960,41.47333,66.105
12850,25060,Loran9960,41.47667,66.15667
12860,25060,Loran9960,41.48,66.20833
12870,25060,Loran9960,41.46667,66.26
12880,25060,Loran9960,41.48667,66.31
12890,25060,Loran9960,41.48833,66.36
12900,25060,Loran9960,41.49167,66.41
12910,25060,Loran9960,41.495,66.45833
12920,25060,Loran9960,41.49667,66.50667
12930,25060,Loran9960,41.48333,66.555
12940,25060,Loran9960,41.50167,66.60333
12950,25060,Loran9960,41.505,66.65
12960,25060,Loran9960,41.50667,66.69667
12970,25060,Loran9960,41.51,66.74333
12980,25060,Loran9960,41.51167,66.79
12990,25060,Loran9960,41.51333,66.835
13000,25060,Loran9960,41.5,66.88167
13010,25060,Loran9960,41.51833,66.92667
13020,25060,Loran9960,41.52,66.97
13030,25060,Loran9960,41.52167,67.015
13040,25060,Loran9960,41.52333,67.06
13050,25060,Loran9960,41.52667,67.10333
13060,25060,Loran9960,41.52833,67.14667
13070,25060,Loran9960,41.53,67.18833
13080,25060,Loran9960,41.53167,67.23167
13090,25060,Loran9960,41.53167,67.27333
13100,25060,Loran9960,41.535,67.315
13110,25060,Loran9960,41.535,67.35833
13120,25060,Loran9960,41.53667,67.39833
13130,25060,Loran9960,41.53833,67.44
13140,25060,Loran9960,41.54,67.48
13150,25060,Loran9960,41.54167,67.52
13160,25060,Loran9960,41.54167,67.56167
13170,25060,Loran9960,41.54333,67.60167
13180,25060,Loran9960,41.545,67.64
13190,25060,Loran9960,41.545,67.68
13200,25060,Loran9960,41.54667,67.71833
13210,25060,Loran9960,41.54667,67.75833
13220,25060,Loran9960,41.54833,67.79667
13230,25060,Loran9960,41.54833,67.835
13240,25060,Loran9960,41.55,67.87167
13250,25060,Loran9960,41.55,67.91
13260,25060,Loran9960,41.55167,67.94833
13270,25060,Loran9960,41.55167,67.985
13280,25060,Loran9960,41.55167,68.02167
13290,25060,Loran9960,41.55333,68.05833
13300,25060,Loran9960,41.55333,68.095
13310,25060,Loran9960,41.55333,68.13167
13320,25060,Loran9960,41.55333,68.16833
13330,25060,Loran9960,41.555,68.20333
13340,25060,Loran9960,41.555,68.24
13350,25060,Loran9960,41.555,68.275
13360,25060,Loran9960,41.555,68.31
13370,25060,Loran9960,41.555,68.345
13380,25060,Loran9960,41.555,68.38
13390,25060,Loran9960,41.555,68.415
13400,25060,Loran9960,41.555,68.44833
13410,25060,Loran9960,41.555,68.48333
13420,25060,Loran9960,41.55333,68.51667
13430,25060,Loran9960,41.55333,68.55167
13440,25060,Loran9960,41.55333,68.585
13450,25060,Loran9960,41.55333,68.61833
13460,25060,Loran9960,41.55167,68.65167
13470,25060,Loran9960,41.55167,68.685
13480,25060,Loran9960,41.55167,68.71667
13490,25060,Loran9960,41.55,68.73333
13500,25060,Loran9960,41.53333,68.78167
13510,25060,Loran9960,41.54833,68.815
13520,25060,Loran9960,41.54667,68.84667
13530,25060,Loran9960,41.54667,68.87833
13540,25060,Loran9960,41.545,68.91
13550,25060,Loran9960,41.54333,68.94167
13560,25060,Loran9960,41.54333,68.97333
13570,25060,Loran9960,41.54167,69.00333
13580,25060,Loran9960,41.54,69.035
13590,25060,Loran9960,41.53833,69.065
13600,25060,Loran9960,41.53667,69.09667
13610,25060,Loran9960,41.535,69.12667
13620,25060,Loran9960,41.51667,69.15667
13630,25060,Loran9960,41.53,69.18667
13640,25060,Loran9960,41.52833,69.21667
13650,25060,Loran9960,41.52667,69.24667
13660,25060,Loran9960,41.525,69.27667
13670,25060,Loran9960,41.52167,69.305
13680,25060,Loran9960,41.51833,69.335
13690,25060,Loran9960,41.5,69.36333
13700,25060,Loran9960,41.51333,69.39167
13710,25060,Loran9960,41.51,69.42
13720,25060,Loran9960,41.50667,69.44833
13730,25060,Loran9960,41.50333,69.47667
13740,25060,Loran9960,41.5,69.505
13750,25060,Loran9960,41.49667,69.53167
13760,25060,Loran9960,41.49333,69.56
13770,25060,Loran9960,41.48833,69.58667
13780,25060,Loran9960,41.485,69.61333
13790,25060,Loran9960,41.48,69.64167
13800,25060,Loran9960,41.475,69.66833
13810,25060,Loran9960,41.47,69.69333
13820,25060,Loran9960,41.465,69.72
13830,25060,Loran9960,41.45833,69.745
13840,25060,Loran9960,41.45333,69.77
13850,25060,Loran9960,41.44667,69.79667
13860,25060,Loran9960,41.44,69.82
13870,25060,Loran9960,41.43167,69.845
13880,25060,Loran9960,41.425,69.86833
13890,25060,Loran9960,41.4,69.89333
13900,25060,Loran9960,41.40833,69.915
13910,25060,Loran9960,41.39833,69.93833
13920,25060,Loran9960,41.38667,69.96
13930,25060,Loran9960,41.37667,69.98167
13940,25060,Loran9960,41.36333,70.00167
13950,25060,Loran9960,41.35,70.02
13960,25060,Loran9960,41.335,70.03833
13970,25060,Loran9960,41.31667,70.055
13980,25060,Loran9960,41.29667,70.07
13990,25060,Loran9960,41.27167,70.06667
14000,25060,Loran9960,41.24167,70.09
11800,25070,Loran9960,39.57667,51.04833
11810,25070,Loran9960,39.68167,51.55667
11820,25070,Loran9960,39.78,52.04
11830,25070,Loran9960,39.87,52.49833
11840,25070,Loran9960,39.955,52.935
11850,25070,Loran9960,40.01667,53.35167
11860,25070,Loran9960,40.10667,53.75
11870,25070,Loran9960,40.175,54.13
11880,25070,Loran9960,40.23833,54.49333
11890,25070,Loran9960,40.29833,54.84
11900,25070,Loran9960,40.355,55.17333
11910,25070,Loran9960,40.40833,55.49333
11920,25070,Loran9960,40.45833,55.8
11930,25070,Loran9960,40.505,56.095
11940,25070,Loran9960,40.55,56.37833
11950,25070,Loran9960,40.59333,56.65167
11960,25070,Loran9960,40.61667,56.915
11970,25070,Loran9960,40.67,57.16833
11980,25070,Loran9960,40.70667,57.41333
11990,25070,Loran9960,40.74167,57.65
12000,25070,Loran9960,40.77333,57.88
12010,25070,Loran9960,40.805,58.1
12020,25070,Loran9960,40.83333,58.31333
12030,25070,Loran9960,40.86167,58.52167
12040,25070,Loran9960,40.88833,58.72167
12050,25070,Loran9960,40.915,58.91667
12060,25070,Loran9960,40.93833,59.10667
12070,25070,Loran9960,40.96333,59.29
12080,25070,Loran9960,40.985,59.46833
12090,25070,Loran9960,41.00667,59.64167
12100,25070,Loran9960,41.02667,59.81
12110,25070,Loran9960,41.04667,59.97333
12120,25070,Loran9960,41.065,60.13167
12130,25070,Loran9960,41.08333,60.28833
12140,25070,Loran9960,41.10167,60.43833
12150,25070,Loran9960,41.11833,60.58667
12160,25070,Loran9960,41.135,60.73
12170,25070,Loran9960,41.15,60.87
12180,25070,Loran9960,41.165,61.00833
12190,25070,Loran9960,41.18,61.14167
12200,25070,Loran9960,41.19333,61.27167
12210,25070,Loran9960,41.20667,61.38333
12220,25070,Loran9960,41.22,61.525
12230,25070,Loran9960,41.21667,61.64667
12240,25070,Loran9960,41.245,61.765
12250,25070,Loran9960,41.25667,61.88167
12260,25070,Loran9960,41.26833,61.99667
12270,25070,Loran9960,41.27833,62.10833
12280,25070,Loran9960,41.29,62.21833
12290,25070,Loran9960,41.28333,62.32667
12300,25070,Loran9960,41.31,62.43167
12310,25070,Loran9960,41.32,62.535
12320,25070,Loran9960,41.32833,62.63667
12330,25070,Loran9960,41.33833,62.735
12340,25070,Loran9960,41.34667,62.83333
12350,25070,Loran9960,41.355,62.93
12360,25070,Loran9960,41.36333,63.02333
12370,25070,Loran9960,41.37167,63.115
12380,25070,Loran9960,41.37833,63.20667
12390,25070,Loran9960,41.38667,63.29667
12400,25070,Loran9960,41.39333,63.38333
12410,25070,Loran9960,41.40167,63.47
12420,25070,Loran9960,41.40833,63.555
12430,25070,Loran9960,41.415,63.63833
12440,25070,Loran9960,41.42167,63.72
12450,25070,Loran9960,41.42667,63.80167
12460,25070,Loran9960,41.43333,63.88167
12470,25070,Loran9960,41.44,63.96
12480,25070,Loran9960,41.445,64.03667
12490,25070,Loran9960,41.45167,64.11333
12500,25070,Loran9960,41.45667,64.18833
12510,25070,Loran9960,41.46167,64.26167
12520,25070,Loran9960,41.46667,64.335
12530,25070,Loran9960,41.47167,64.40667
12540,25070,Loran9960,41.47667,64.47667
12550,25070,Loran9960,41.48167,64.54667
12560,25070,Loran9960,41.48667,64.615
12570,25070,Loran9960,41.49167,64.68333
12580,25070,Loran9960,41.495,64.75167
12590,25070,Loran9960,41.48333,64.81667
12600,25070,Loran9960,41.50333,64.88167
12610,25070,Loran9960,41.50833,64.94667
12620,25070,Loran9960,41.51167,65.01
12630,25070,Loran9960,41.515,65.07333
12640,25070,Loran9960,41.52,65.135
12650,25070,Loran9960,41.52333,65.19667
12660,25070,Loran9960,41.52667,65.25833
12670,25070,Loran9960,41.53,65.31833
12680,25070,Loran9960,41.53333,65.37667
12690,25070,Loran9960,41.53667,65.435
12700,25070,Loran9960,41.54,65.49333
12710,25070,Loran9960,41.54333,65.55167
12720,25070,Loran9960,41.54667,65.60833
12730,25070,Loran9960,41.54833,65.66333
12740,25070,Loran9960,41.55167,65.71833
12750,25070,Loran9960,41.555,65.77333
12760,25070,Loran9960,41.55833,65.82833
12770,25070,Loran9960,41.56,65.88167
12780,25070,Loran9960,41.56333,65.935
12790,25070,Loran9960,41.565,65.98833
12800,25070,Loran9960,41.56833,66.04
12810,25070,Loran9960,41.57,66.09167
12820,25070,Loran9960,41.57167,66.14333
12830,25070,Loran9960,41.575,66.19333
12840,25070,Loran9960,41.57667,66.24333
12850,25070,Loran9960,41.57833,66.29333
12860,25070,Loran9960,41.58,66.34167
12870,25070,Loran9960,41.56667,66.39167
12880,25070,Loran9960,41.585,66.43833
12890,25070,Loran9960,41.58667,66.48667
12900,25070,Loran9960,41.58833,66.535
12910,25070,Loran9960,41.59,66.58167
12920,25070,Loran9960,41.59167,66.62833
12930,25070,Loran9960,41.59333,66.675
12940,25070,Loran9960,41.595,66.72
12950,25070,Loran9960,41.59667,66.765
12960,25070,Loran9960,41.59667,66.81
12970,25070,Loran9960,41.59833,66.855
12980,25070,Loran9960,41.6,66.88333
12990,25070,Loran9960,41.60167,66.94333
13000,25070,Loran9960,41.60167,66.98667
13010,25070,Loran9960,41.60333,67.03
13020,25070,Loran9960,41.605,67.07333
13030,25070,Loran9960,41.605,67.115
13040,25070,Loran9960,41.60667,67.15833
13050,25070,Loran9960,41.60833,67.2
13060,25070,Loran9960,41.60833,67.24167
13070,25070,Loran9960,41.61,67.26667
13080,25070,Loran9960,41.61,67.325
13090,25070,Loran9960,41.61167,67.365
13100,25070,Loran9960,41.61167,67.405
13110,25070,Loran9960,41.61167,67.445
13120,25070,Loran9960,41.61333,67.485
13130,25070,Loran9960,41.61333,67.525
13140,25070,Loran9960,41.61333,67.56333
13150,25070,Loran9960,41.61333,67.60333
13160,25070,Loran9960,41.615,67.64167
13170,25070,Loran9960,41.615,67.68
13180,25070,Loran9960,41.615,67.71833
13190,25070,Loran9960,41.615,67.75667
13200,25070,Loran9960,41.615,67.795
13210,25070,Loran9960,41.615,67.83167
13220,25070,Loran9960,41.615,67.86833
13230,25070,Loran9960,41.615,67.90667
13240,25070,Loran9960,41.615,67.94333
13250,25070,Loran9960,41.615,67.98
13260,25070,Loran9960,41.615,68.015
13270,25070,Loran9960,41.615,68.05167
13280,25070,Loran9960,41.615,68.08667
13290,25070,Loran9960,41.615,68.12333
13300,25070,Loran9960,41.615,68.15833
13310,25070,Loran9960,41.61333,68.19333
13320,25070,Loran9960,41.61333,68.22833
13330,25070,Loran9960,41.61333,68.26333
13340,25070,Loran9960,41.61333,68.298330000000007
13350,25070,Loran9960,41.61167,68.33167
13360,25070,Loran9960,41.61167,68.36667
13370,25070,Loran9960,41.61,68.40167
13380,25070,Loran9960,41.61,68.435
13390,25070,Loran9960,41.60833,68.46833
13400,25070,Loran9960,41.60833,68.50167
13410,25070,Loran9960,41.60667,68.535
13420,25070,Loran9960,41.605,68.56833
13430,25070,Loran9960,41.605,68.6
13440,25070,Loran9960,41.60333,68.61667
13450,25070,Loran9960,41.60167,68.665
13460,25070,Loran9960,41.60167,68.69833
13470,25070,Loran9960,41.58333,68.73
13480,25070,Loran9960,41.59833,68.76167
13490,25070,Loran9960,41.59667,68.79333
13500,25070,Loran9960,41.595,68.825
13510,25070,Loran9960,41.59333,68.85667
13520,25070,Loran9960,41.59167,68.88667
13530,25070,Loran9960,41.59,68.91833
13540,25070,Loran9960,41.58833,68.94833
13550,25070,Loran9960,41.58667,68.98
13560,25070,Loran9960,41.585,69.01
13570,25070,Loran9960,41.58167,69.04
13580,25070,Loran9960,41.58,69.07
13590,25070,Loran9960,41.57833,69.1
13600,25070,Loran9960,41.575,69.13
13610,25070,Loran9960,41.57167,69.16
13620,25070,Loran9960,41.57,69.19
13630,25070,Loran9960,41.56667,69.21833
13640,25070,Loran9960,41.565,69.24833
13650,25070,Loran9960,41.56167,69.27667
13660,25070,Loran9960,41.55833,69.305
13670,25070,Loran9960,41.555,69.33333
13680,25070,Loran9960,41.55167,69.36167
13690,25070,Loran9960,41.54833,69.39
13700,25070,Loran9960,41.545,69.41833
13710,25070,Loran9960,41.54167,69.44667
13720,25070,Loran9960,41.53667,69.47333
13730,25070,Loran9960,41.51667,69.50167
13740,25070,Loran9960,41.52833,69.52833
13750,25070,Loran9960,41.525,69.555
13760,25070,Loran9960,41.52,69.58167
13770,25070,Loran9960,41.515,69.60833
13780,25070,Loran9960,41.51,69.635
13790,25070,Loran9960,41.50333,69.66
13800,25070,Loran9960,41.49833,69.68667
13810,25070,Loran9960,41.49333,69.71167
13820,25070,Loran9960,41.48667,69.73667
13830,25070,Loran9960,41.48,69.76167
13840,25070,Loran9960,41.47333,69.78667
13850,25070,Loran9960,41.45,69.81167
13860,25070,Loran9960,41.45833,69.835
13870,25070,Loran9960,41.45167,69.86
13880,25070,Loran9960,41.44333,69.88167
13890,25070,Loran9960,41.43333,69.905
13900,25070,Loran9960,41.42333,69.92833
13910,25070,Loran9960,41.41333,69.93333
13920,25070,Loran9960,41.40167,69.97167
13930,25070,Loran9960,41.39167,69.99167
13940,25070,Loran9960,41.37833,70.01167
13950,25070,Loran9960,41.36333,70.03167
13960,25070,Loran9960,41.34833,70.048330000000007
13970,25070,Loran9960,41.33,70.05
13980,25070,Loran9960,41.31167,70.08167
13990,25070,Loran9960,41.28833,70.095
14000,25070,Loran9960,41.26167,70.105
11800,25080,Loran9960,40.19833,52.67833
11810,25080,Loran9960,40.275,53.11167
11820,25080,Loran9960,40.345,53.52333
11830,25080,Loran9960,40.41,53.9
11840,25080,Loran9960,40.47167,54.29167
11850,25080,Loran9960,40.52833,54.63333
11860,25080,Loran9960,40.58167,54.99333
11870,25080,Loran9960,40.61667,55.32167
11880,25080,Loran9960,40.68,55.63667
11890,25080,Loran9960,40.725,55.94
11900,25080,Loran9960,40.75,56.23167
11910,25080,Loran9960,40.805,56.51167
11920,25080,Loran9960,40.84333,56.78
11930,25080,Loran9960,40.87833,57.04
11940,25080,Loran9960,40.91167,57.29
11950,25080,Loran9960,40.94333,57.53167
11960,25080,Loran9960,40.97333,57.76333
11970,25080,Loran9960,41.00167,57.98833
11980,25080,Loran9960,41.02833,58.20667
11990,25080,Loran9960,41.05333,58.41833
12000,25080,Loran9960,41.07833,58.62167
12010,25080,Loran9960,41.10167,58.82
12020,25080,Loran9960,41.12333,59.01167
12030,25080,Loran9960,41.145,59.19667
12040,25080,Loran9960,41.165,59.37833
12050,25080,Loran9960,41.185,59.55333
12060,25080,Loran9960,41.20333,59.72333
12070,25080,Loran9960,41.22,59.88833
12080,25080,Loran9960,41.23667,60.05
12090,25080,Loran9960,41.25333,60.20667
12100,25080,Loran9960,41.26833,60.36
12110,25080,Loran9960,41.28333,60.50833
12120,25080,Loran9960,41.29833,60.65333
12130,25080,Loran9960,41.31167,60.795
12140,25080,Loran9960,41.325,60.93333
12150,25080,Loran9960,41.33833,61.06833
12160,25080,Loran9960,41.35,61.18333
12170,25080,Loran9960,41.36167,61.32833
12180,25080,Loran9960,41.37333,61.45333
12190,25080,Loran9960,41.385,61.57667
12200,25080,Loran9960,41.395,61.69667
12210,25080,Loran9960,41.405,61.81333
12220,25080,Loran9960,41.415,61.92833
12230,25080,Loran9960,41.42333,62.04167
12240,25080,Loran9960,41.41667,62.15167
12250,25080,Loran9960,41.44167,62.25833
12260,25080,Loran9960,41.45,62.365
12270,25080,Loran9960,41.45833,62.46833
12280,25080,Loran9960,41.45,62.57
12290,25080,Loran9960,41.47333,62.67
12300,25080,Loran9960,41.48167,62.76833
12310,25080,Loran9960,41.48833,62.86333
12320,25080,Loran9960,41.495,62.95833
12330,25080,Loran9960,41.50167,63.05
12340,25080,Loran9960,41.50833,63.14167
12350,25080,Loran9960,41.515,63.23
12360,25080,Loran9960,41.52,63.31833
12370,25080,Loran9960,41.52667,63.405
12380,25080,Loran9960,41.53167,63.49
12390,25080,Loran9960,41.53833,63.57333
12400,25080,Loran9960,41.54333,63.655
12410,25080,Loran9960,41.54833,63.73667
12420,25080,Loran9960,41.55333,63.815
12430,25080,Loran9960,41.55833,63.895
12440,25080,Loran9960,41.56333,63.97167
12450,25080,Loran9960,41.56833,64.04667
12460,25080,Loran9960,41.57167,64.12167
12470,25080,Loran9960,41.57667,64.19667
12480,25080,Loran9960,41.58,64.26833
12490,25080,Loran9960,41.585,64.34
12500,25080,Loran9960,41.58833,64.41167
12510,25080,Loran9960,41.59167,64.48
12520,25080,Loran9960,41.59667,64.53333
12530,25080,Loran9960,41.58333,64.61667
12540,25080,Loran9960,41.60333,64.685
12550,25080,Loran9960,41.60667,64.75
12560,25080,Loran9960,41.61,64.815
12570,25080,Loran9960,41.61333,64.88
12580,25080,Loran9960,41.615,64.94333
12590,25080,Loran9960,41.61833,65.00667
12600,25080,Loran9960,41.62167,65.06833
12610,25080,Loran9960,41.625,65.13
12620,25080,Loran9960,41.62667,65.19
12630,25080,Loran9960,41.63,65.23333
12640,25080,Loran9960,41.63167,65.30833
12650,25080,Loran9960,41.635,65.36667
12660,25080,Loran9960,41.63667,65.425
12670,25080,Loran9960,41.64,65.48167
12680,25080,Loran9960,41.64167,65.53833
12690,25080,Loran9960,41.64333,65.59333
12700,25080,Loran9960,41.64667,65.64833
12710,25080,Loran9960,41.64833,65.70333
12720,25080,Loran9960,41.63333,65.75833
12730,25080,Loran9960,41.65167,65.81167
12740,25080,Loran9960,41.65333,65.865
12750,25080,Loran9960,41.655,65.91667
12760,25080,Loran9960,41.65667,65.96833
12770,25080,Loran9960,41.65833,66.02
12780,25080,Loran9960,41.66,66.07
12790,25080,Loran9960,41.66167,66.12167
12800,25080,Loran9960,41.66333,66.17167
12810,25080,Loran9960,41.66333,66.22
12820,25080,Loran9960,41.665,66.27
12830,25080,Loran9960,41.65,66.31833
12840,25080,Loran9960,41.66833,66.35
12850,25080,Loran9960,41.66833,66.41333
12860,25080,Loran9960,41.67,66.46167
12870,25080,Loran9960,41.67,66.50833
12880,25080,Loran9960,41.67167,66.55333
12890,25080,Loran9960,41.67333,66.6
12900,25080,Loran9960,41.67333,66.645
12910,25080,Loran9960,41.675,66.69167
12920,25080,Loran9960,41.675,66.735
12930,25080,Loran9960,41.67667,66.78
12940,25080,Loran9960,41.67667,66.825
12950,25080,Loran9960,41.67667,66.86833
12960,25080,Loran9960,41.67833,66.91167
12970,25080,Loran9960,41.67833,66.95333
12980,25080,Loran9960,41.67833,66.99667
12990,25080,Loran9960,41.68,67.04
13000,25080,Loran9960,41.68,67.08167
13010,25080,Loran9960,41.68,67.12333
13020,25080,Loran9960,41.68,67.165
13030,25080,Loran9960,41.68,67.205
13040,25080,Loran9960,41.68,67.24667
13050,25080,Loran9960,41.68,67.28667
13060,25080,Loran9960,41.68,67.32667
13070,25080,Loran9960,41.68,67.36667
13080,25080,Loran9960,41.68,67.40667
13090,25080,Loran9960,41.68,67.44667
13100,25080,Loran9960,41.68,67.485
13110,25080,Loran9960,41.68,67.52333
13120,25080,Loran9960,41.68,67.56333
13130,25080,Loran9960,41.68,67.60167
13140,25080,Loran9960,41.68,67.63833
13150,25080,Loran9960,41.68,67.67667
13160,25080,Loran9960,41.68,67.71333
13170,25080,Loran9960,41.67833,67.75167
13180,25080,Loran9960,41.67833,67.78833
13190,25080,Loran9960,41.67833,67.825
13200,25080,Loran9960,41.67667,67.86167
13210,25080,Loran9960,41.67667,67.89833
13220,25080,Loran9960,41.67667,67.935
13230,25080,Loran9960,41.675,67.97
13240,25080,Loran9960,41.675,68.005
13250,25080,Loran9960,41.67333,68.04167
13260,25080,Loran9960,41.67333,68.07667
13270,25080,Loran9960,41.67167,68.11167
13280,25080,Loran9960,41.67167,68.14667
13290,25080,Loran9960,41.67,68.18167
13300,25080,Loran9960,41.66833,68.215
13310,25080,Loran9960,41.66833,68.23333
13320,25080,Loran9960,41.66667,68.28333
13330,25080,Loran9960,41.665,68.31833
13340,25080,Loran9960,41.665,68.35167
13350,25080,Loran9960,41.66333,68.385
13360,25080,Loran9960,41.66167,68.41833
13370,25080,Loran9960,41.66,68.45167
13380,25080,Loran9960,41.66,68.48333
13390,25080,Loran9960,41.65833,68.5
13400,25080,Loran9960,41.65667,68.548330000000007
13410,25080,Loran9960,41.655,68.58167
13420,25080,Loran9960,41.65333,68.61333
13430,25080,Loran9960,41.65167,68.645
13440,25080,Loran9960,41.64833,68.67667
13450,25080,Loran9960,41.64667,68.70833
13460,25080,Loran9960,41.645,68.74
13470,25080,Loran9960,41.64333,68.77167
13480,25080,Loran9960,41.64167,68.80167
13490,25080,Loran9960,41.63833,68.81667
13500,25080,Loran9960,41.63667,68.86333
13510,25080,Loran9960,41.635,68.895
13520,25080,Loran9960,41.63167,68.925
13530,25080,Loran9960,41.63,68.955
13540,25080,Loran9960,41.62667,68.985
13550,25080,Loran9960,41.625,69.015
13560,25080,Loran9960,41.62167,69.045
13570,25080,Loran9960,41.61833,69.07333
13580,25080,Loran9960,41.6,69.10333
13590,25080,Loran9960,41.61333,69.13167
13600,25080,Loran9960,41.61,69.16167
13610,25080,Loran9960,41.60667,69.19
13620,25080,Loran9960,41.60333,69.21833
13630,25080,Loran9960,41.6,69.24667
13640,25080,Loran9960,41.59667,69.27667
13650,25080,Loran9960,41.59333,69.30333
13660,25080,Loran9960,41.59,69.33167
13670,25080,Loran9960,41.585,69.36
13680,25080,Loran9960,41.58167,69.38667
13690,25080,Loran9960,41.57833,69.415
13700,25080,Loran9960,41.57333,69.44167
13710,25080,Loran9960,41.56833,69.46833
13720,25080,Loran9960,41.56333,69.49667
13730,25080,Loran9960,41.56,69.52333
13740,25080,Loran9960,41.555,69.53333
13750,25080,Loran9960,41.53333,69.575
