w,y,chain,latitude,longitude
13710,44225,Loran9960,42.41167,70.18333
13720,44225,Loran9960,42.405,70.205
13730,44225,Loran9960,42.39833,70.22667
13740,44225,Loran9960,42.39167,70.24833
13750,44225,Loran9960,42.385,70.27
13760,44225,Loran9960,42.37833,70.29167
13770,44225,Loran9960,42.37167,70.31333
13780,44225,Loran9960,42.365,70.335
13790,44225,Loran9960,42.35833,70.35667
13800,44225,Loran9960,42.35167,70.37833
13810,44225,Loran9960,42.345,70.39833
13820,44225,Loran9960,42.33833,70.42
13830,44225,Loran9960,42.33167,70.44167
13840,44225,Loran9960,42.325,70.46333
13850,44225,Loran9960,42.31833,70.485
13860,44225,Loran9960,42.31167,70.50667
13870,44225,Loran9960,42.305,70.52833
13880,44225,Loran9960,42.29833,70.53333
13890,44225,Loran9960,42.29167,70.57
13900,44225,Loran9960,42.285,70.59167
13910,44225,Loran9960,42.27833,70.61333
13920,44225,Loran9960,42.27167,70.635
13930,44225,Loran9960,42.265,70.65667
13940,44225,Loran9960,42.25833,70.67833
13950,44225,Loran9960,42.25167,70.69833
13960,44225,Loran9960,42.245,70.72
13970,44225,Loran9960,42.23833,70.74167
13980,44225,Loran9960,42.23167,70.76333
13990,44225,Loran9960,42.225,70.785
14000,44225,Loran9960,42.21833,70.805
11800,44230,Loran9960,44.105,64.798330000000007
11810,44230,Loran9960,44.09,64.84833
11820,44230,Loran9960,44.07667,64.89667
11830,44230,Loran9960,44.06167,64.94667
11840,44230,Loran9960,44.04667,64.99333
11850,44230,Loran9960,44.03167,65.04167
11860,44230,Loran9960,44.01833,65.08833
11870,44230,Loran9960,44.005,65.135
11880,44230,Loran9960,43.99167,65.18
11890,44230,Loran9960,43.97667,65.225
11900,44230,Loran9960,43.96333,65.26833
11910,44230,Loran9960,43.95,65.31333
11920,44230,Loran9960,43.93667,65.35667
11930,44230,Loran9960,43.925,65.39833
11940,44230,Loran9960,43.91167,65.44167
11950,44230,Loran9960,43.89833,65.48333
11960,44230,Loran9960,43.88667,65.525
11970,44230,Loran9960,43.875,65.565
11980,44230,Loran9960,43.86167,65.60667
11990,44230,Loran9960,43.83333,65.64667
12000,44230,Loran9960,43.83667,65.685
12010,44230,Loran9960,43.825,65.725
12020,44230,Loran9960,43.81333,65.76333
12030,44230,Loran9960,43.80167,65.80167
12040,44230,Loran9960,43.79,65.84
12050,44230,Loran9960,43.77833,65.87833
12060,44230,Loran9960,43.76667,65.915
12070,44230,Loran9960,43.755,65.95333
12080,44230,Loran9960,43.745,65.99
12090,44230,Loran9960,43.73333,66.02667
12100,44230,Loran9960,43.72167,66.06167
12110,44230,Loran9960,43.71167,66.09833
12120,44230,Loran9960,43.7,66.13333
12130,44230,Loran9960,43.69,66.16833
12140,44230,Loran9960,43.67833,66.20333
12150,44230,Loran9960,43.66833,66.23833
12160,44230,Loran9960,43.65833,66.27167
12170,44230,Loran9960,43.64667,66.30667
12180,44230,Loran9960,43.63667,66.34
12190,44230,Loran9960,43.62667,66.37333
12200,44230,Loran9960,43.615,66.40833
12210,44230,Loran9960,43.605,66.44
12220,44230,Loran9960,43.595,66.47333
12230,44230,Loran9960,43.585,66.50667
12240,44230,Loran9960,43.575,66.53833
12250,44230,Loran9960,43.565,66.57
12260,44230,Loran9960,43.555,66.60333
12270,44230,Loran9960,43.545,66.635
12280,44230,Loran9960,43.535,66.65
12290,44230,Loran9960,43.52667,66.69667
12300,44230,Loran9960,43.5,66.72833
12310,44230,Loran9960,43.50667,66.76
12320,44230,Loran9960,43.49667,66.79
12330,44230,Loran9960,43.48667,66.82167
12340,44230,Loran9960,43.47833,66.85167
12350,44230,Loran9960,43.46833,66.88167
12360,44230,Loran9960,43.46,66.91167
12370,44230,Loran9960,43.45,66.94167
12380,44230,Loran9960,43.44,66.97167
12390,44230,Loran9960,43.43167,67.00167
12400,44230,Loran9960,43.42167,67.03
12410,44230,Loran9960,43.41333,67.06
12420,44230,Loran9960,43.40333,67.08833
12430,44230,Loran9960,43.395,67.11833
12440,44230,Loran9960,43.385,67.14667
12450,44230,Loran9960,43.37667,67.175
12460,44230,Loran9960,43.36833,67.20333
12470,44230,Loran9960,43.35833,67.23167
12480,44230,Loran9960,43.35,67.26167
12490,44230,Loran9960,43.34167,67.28833
12500,44230,Loran9960,43.33167,67.31667
12510,44230,Loran9960,43.32333,67.345
12520,44230,Loran9960,43.315,67.37333
12530,44230,Loran9960,43.30667,67.4
12540,44230,Loran9960,43.29667,67.42833
12550,44230,Loran9960,43.28833,67.455
12560,44230,Loran9960,43.28,67.46667
12570,44230,Loran9960,43.27167,67.51
12580,44230,Loran9960,43.26333,67.53667
12590,44230,Loran9960,43.255,67.56333
12600,44230,Loran9960,43.24667,67.59167
12610,44230,Loran9960,43.23833,67.61833
12620,44230,Loran9960,43.23,67.645
12630,44230,Loran9960,43.22167,67.67167
12640,44230,Loran9960,43.21333,67.69667
12650,44230,Loran9960,43.205,67.72333
12660,44230,Loran9960,43.19667,67.75
12670,44230,Loran9960,43.18833,67.77667
12680,44230,Loran9960,43.18,67.80167
12690,44230,Loran9960,43.17167,67.82833
12700,44230,Loran9960,43.16333,67.855
12710,44230,Loran9960,43.155,67.88
12720,44230,Loran9960,43.14667,67.905
12730,44230,Loran9960,43.13833,67.93167
12740,44230,Loran9960,43.13,67.95667
12750,44230,Loran9960,43.12333,67.98167
12760,44230,Loran9960,43.115,68.00833
12770,44230,Loran9960,43.10667,68.03333
12780,44230,Loran9960,43.09833,68.05833
12790,44230,Loran9960,43.09167,68.08333
12800,44230,Loran9960,43.06667,68.10833
12810,44230,Loran9960,43.075,68.13333
12820,44230,Loran9960,43.06667,68.15833
12830,44230,Loran9960,43.06,68.18333
12840,44230,Loran9960,43.05167,68.20833
12850,44230,Loran9960,43.04333,68.23333
12860,44230,Loran9960,43.035,68.25833
12870,44230,Loran9960,43.02833,68.26667
12880,44230,Loran9960,43.02,68.30667
12890,44230,Loran9960,43.01333,68.33167
12900,44230,Loran9960,43.005,68.35667
12910,44230,Loran9960,42.99667,68.38
12920,44230,Loran9960,42.98833,68.405
12930,44230,Loran9960,42.98167,68.43
12940,44230,Loran9960,42.97333,68.45333
12950,44230,Loran9960,42.95,68.47667
12960,44230,Loran9960,42.95833,68.50167
12970,44230,Loran9960,42.95167,68.525
12980,44230,Loran9960,42.94333,68.53333
12990,44230,Loran9960,42.935,68.57333
13000,44230,Loran9960,42.92833,68.59667
13010,44230,Loran9960,42.92,68.62
13020,44230,Loran9960,42.91333,68.645
13030,44230,Loran9960,42.905,68.66833
13040,44230,Loran9960,42.89833,68.69167
13050,44230,Loran9960,42.89167,68.715
13060,44230,Loran9960,42.88333,68.73833
13070,44230,Loran9960,42.87667,68.76333
13080,44230,Loran9960,42.86833,68.78667
13090,44230,Loran9960,42.86167,68.81
13100,44230,Loran9960,42.85333,68.81667
13110,44230,Loran9960,42.84667,68.85667
13120,44230,Loran9960,42.83833,68.88
13130,44230,Loran9960,42.83167,68.90167
13140,44230,Loran9960,42.825,68.92667
13150,44230,Loran9960,42.81667,68.94833
13160,44230,Loran9960,42.81,68.97167
13170,44230,Loran9960,42.80167,68.995
13180,44230,Loran9960,42.795,69.01833
13190,44230,Loran9960,42.78667,69.04167
13200,44230,Loran9960,42.78,69.06333
13210,44230,Loran9960,42.77333,69.08667
13220,44230,Loran9960,42.765,69.11
13230,44230,Loran9960,42.75833,69.13167
13240,44230,Loran9960,42.75167,69.155
13250,44230,Loran9960,42.745,69.17833
13260,44230,Loran9960,42.73667,69.20167
13270,44230,Loran9960,42.73,69.22333
13280,44230,Loran9960,42.72167,69.24667
13290,44230,Loran9960,42.715,69.26833
13300,44230,Loran9960,42.70833,69.29167
13310,44230,Loran9960,42.70167,69.31333
13320,44230,Loran9960,42.69333,69.33667
13330,44230,Loran9960,42.68667,69.35833
13340,44230,Loran9960,42.68,69.38167
13350,44230,Loran9960,42.67333,69.40333
13360,44230,Loran9960,42.665,69.42667
13370,44230,Loran9960,42.65833,69.44833
13380,44230,Loran9960,42.65167,69.47
13390,44230,Loran9960,42.645,69.49333
13400,44230,Loran9960,42.63667,69.515
13410,44230,Loran9960,42.63,69.53667
13420,44230,Loran9960,42.62333,69.56
13430,44230,Loran9960,42.6,69.58167
13440,44230,Loran9960,42.61,69.60333
13450,44230,Loran9960,42.60167,69.62667
13460,44230,Loran9960,42.595,69.64833
13470,44230,Loran9960,42.58833,69.67
13480,44230,Loran9960,42.58167,69.69333
13490,44230,Loran9960,42.575,69.715
13500,44230,Loran9960,42.56833,69.73667
13510,44230,Loran9960,42.56,69.75833
13520,44230,Loran9960,42.55333,69.78
13530,44230,Loran9960,42.54667,69.80167
13540,44230,Loran9960,42.54,69.825
13550,44230,Loran9960,42.51667,69.84667
13560,44230,Loran9960,42.52667,69.86833
13570,44230,Loran9960,42.51833,69.89
13580,44230,Loran9960,42.51167,69.91167
13590,44230,Loran9960,42.505,69.93333
13600,44230,Loran9960,42.49833,69.955
13610,44230,Loran9960,42.49167,69.97667
13620,44230,Loran9960,42.485,69.99833
13630,44230,Loran9960,42.47833,70.02
13640,44230,Loran9960,42.47167,70.04167
13650,44230,Loran9960,42.465,70.06333
13660,44230,Loran9960,42.45833,70.085
13670,44230,Loran9960,42.45167,70.10833
13680,44230,Loran9960,42.44333,70.12833
13690,44230,Loran9960,42.43667,70.15
13700,44230,Loran9960,42.43,70.17167
13710,44230,Loran9960,42.42333,70.19333
13720,44230,Loran9960,42.41667,70.215
13730,44230,Loran9960,42.41,70.23667
13740,44230,Loran9960,42.40333,70.25833
13750,44230,Loran9960,42.39667,70.28
13760,44230,Loran9960,42.39,70.30167
13770,44230,Loran9960,42.36667,70.32333
13780,44230,Loran9960,42.37667,70.345
13790,44230,Loran9960,42.37,70.35
13800,44230,Loran9960,42.36333,70.38667
13810,44230,Loran9960,42.35667,70.40833
13820,44230,Loran9960,42.33333,70.43
13830,44230,Loran9960,42.34333,70.45167
13840,44230,Loran9960,42.33667,70.47333
13850,44230,Loran9960,42.33,70.495
13860,44230,Loran9960,42.32333,70.5
13870,44230,Loran9960,42.3,70.53667
13880,44230,Loran9960,42.31,70.55833
13890,44230,Loran9960,42.30333,70.58
13900,44230,Loran9960,42.29667,70.60167
13910,44230,Loran9960,42.29,70.62333
13920,44230,Loran9960,42.28333,70.645
13930,44230,Loran9960,42.27667,70.665
13940,44230,Loran9960,42.27,70.68667
13950,44230,Loran9960,42.26333,70.70833
13960,44230,Loran9960,42.25667,70.73
13970,44230,Loran9960,42.25,70.75
13980,44230,Loran9960,42.24333,70.77167
13990,44230,Loran9960,42.23667,70.79333
14000,44230,Loran9960,42.23,70.815
11800,44235,Loran9960,44.11833,64.83667
11810,44235,Loran9960,44.10333,64.88667
11820,44235,Loran9960,44.08833,64.935
11830,44235,Loran9960,44.07333,64.98333
11840,44235,Loran9960,44.06,65.03167
11850,44235,Loran9960,44.045,65.07833
11860,44235,Loran9960,44.03167,65.125
11870,44235,Loran9960,44.01667,65.17
11880,44235,Loran9960,44.00333,65.215
11890,44235,Loran9960,43.99,65.26
11900,44235,Loran9960,43.97667,65.30333
11910,44235,Loran9960,43.96333,65.34667
11920,44235,Loran9960,43.95,65.39
11930,44235,Loran9960,43.93667,65.41667
11940,44235,Loran9960,43.925,65.475
11950,44235,Loran9960,43.91167,65.51667
11960,44235,Loran9960,43.88333,65.55833
11970,44235,Loran9960,43.88667,65.59833
11980,44235,Loran9960,43.875,65.63833
11990,44235,Loran9960,43.86333,65.67833
12000,44235,Loran9960,43.85,65.71833
12010,44235,Loran9960,43.83833,65.75667
12020,44235,Loran9960,43.82667,65.795
12030,44235,Loran9960,43.815,65.83333
12040,44235,Loran9960,43.80333,65.87167
12050,44235,Loran9960,43.79167,65.90833
12060,44235,Loran9960,43.78,65.94667
12070,44235,Loran9960,43.76833,65.98167
12080,44235,Loran9960,43.75833,66.01833
12090,44235,Loran9960,43.74667,66.055
12100,44235,Loran9960,43.735,66.09167
12110,44235,Loran9960,43.725,66.12667
12120,44235,Loran9960,43.71333,66.16167
12130,44235,Loran9960,43.70333,66.19667
12140,44235,Loran9960,43.69167,66.23167
12150,44235,Loran9960,43.68167,66.265
12160,44235,Loran9960,43.67,66.3
12170,44235,Loran9960,43.66,66.33333
12180,44235,Loran9960,43.63333,66.36833
12190,44235,Loran9960,43.64,66.40167
12200,44235,Loran9960,43.63,66.435
12210,44235,Loran9960,43.61833,66.46667
12220,44235,Loran9960,43.60833,66.48333
12230,44235,Loran9960,43.59833,66.53167
12240,44235,Loran9960,43.58833,66.56333
12250,44235,Loran9960,43.57833,66.59667
12260,44235,Loran9960,43.56833,66.62833
12270,44235,Loran9960,43.55833,66.66
12280,44235,Loran9960,43.54833,66.69167
12290,44235,Loran9960,43.54,66.72167
12300,44235,Loran9960,43.53,66.75333
12310,44235,Loran9960,43.52,66.785
12320,44235,Loran9960,43.51,66.815
12330,44235,Loran9960,43.50167,66.845
12340,44235,Loran9960,43.49167,66.875
12350,44235,Loran9960,43.48167,66.905
12360,44235,Loran9960,43.47167,66.935
12370,44235,Loran9960,43.46333,66.965
12380,44235,Loran9960,43.45333,66.995
12390,44235,Loran9960,43.445,67.025
12400,44235,Loran9960,43.435,67.05333
12410,44235,Loran9960,43.42667,67.08167
12420,44235,Loran9960,43.41667,67.11167
12430,44235,Loran9960,43.40833,67.14
12440,44235,Loran9960,43.39833,67.16833
12450,44235,Loran9960,43.39,67.19833
12460,44235,Loran9960,43.38167,67.22667
12470,44235,Loran9960,43.37167,67.255
12480,44235,Loran9960,43.36333,67.28167
12490,44235,Loran9960,43.355,67.31
12500,44235,Loran9960,43.34667,67.33833
12510,44235,Loran9960,43.33667,67.35
12520,44235,Loran9960,43.32833,67.39333
12530,44235,Loran9960,43.32,67.42167
12540,44235,Loran9960,43.31167,67.44833
12550,44235,Loran9960,43.30167,67.47667
12560,44235,Loran9960,43.29333,67.50333
12570,44235,Loran9960,43.285,67.53
12580,44235,Loran9960,43.27667,67.55667
12590,44235,Loran9960,43.26833,67.585
12600,44235,Loran9960,43.26,67.61167
12610,44235,Loran9960,43.25167,67.63667
12620,44235,Loran9960,43.24333,67.66333
12630,44235,Loran9960,43.235,67.69
12640,44235,Loran9960,43.22667,67.71667
12650,44235,Loran9960,43.21833,67.74333
12660,44235,Loran9960,43.21,67.76833
12670,44235,Loran9960,43.20167,67.795
12680,44235,Loran9960,43.19333,67.82167
12690,44235,Loran9960,43.185,67.84667
12700,44235,Loran9960,43.17667,67.87333
12710,44235,Loran9960,43.16833,67.89833
12720,44235,Loran9960,43.16,67.925
12730,44235,Loran9960,43.15167,67.95
12740,44235,Loran9960,43.145,67.975
12750,44235,Loran9960,43.13667,68.00167
12760,44235,Loran9960,43.12833,68.02667
12770,44235,Loran9960,43.12,68.05167
12780,44235,Loran9960,43.11167,68.07667
12790,44235,Loran9960,43.10333,68.10167
12800,44235,Loran9960,43.09667,68.12667
12810,44235,Loran9960,43.08833,68.15167
12820,44235,Loran9960,43.08,68.17667
12830,44235,Loran9960,43.07167,68.20167
12840,44235,Loran9960,43.065,68.22667
12850,44235,Loran9960,43.05667,68.25
12860,44235,Loran9960,43.04833,68.275
12870,44235,Loran9960,43.04167,68.28333
12880,44235,Loran9960,43.03333,68.32333
12890,44235,Loran9960,43.025,68.34833
12900,44235,Loran9960,43.01833,68.37167
12910,44235,Loran9960,43.01,68.39667
12920,44235,Loran9960,43.00167,68.42167
12930,44235,Loran9960,42.995,68.445
12940,44235,Loran9960,42.98667,68.47
12950,44235,Loran9960,42.98,68.49333
12960,44235,Loran9960,42.97167,68.51667
12970,44235,Loran9960,42.96333,68.54167
12980,44235,Loran9960,42.95667,68.565
12990,44235,Loran9960,42.94833,68.58833
13000,44235,Loran9960,42.94167,68.61333
13010,44235,Loran9960,42.93333,68.63667
13020,44235,Loran9960,42.92667,68.66
13030,44235,Loran9960,42.91833,68.68333
13040,44235,Loran9960,42.91167,68.70667
13050,44235,Loran9960,42.90333,68.73
13060,44235,Loran9960,42.89667,68.75333
13070,44235,Loran9960,42.88833,68.77833
13080,44235,Loran9960,42.88167,68.80167
13090,44235,Loran9960,42.87333,68.825
13100,44235,Loran9960,42.86667,68.84667
13110,44235,Loran9960,42.86,68.87
13120,44235,Loran9960,42.85167,68.89333
13130,44235,Loran9960,42.845,68.91667
13140,44235,Loran9960,42.83667,68.94
13150,44235,Loran9960,42.83,68.96333
13160,44235,Loran9960,42.82167,68.98667
13170,44235,Loran9960,42.815,69.01
13180,44235,Loran9960,42.80833,69.03167
13190,44235,Loran9960,42.8,69.055
13200,44235,Loran9960,42.79333,69.07833
13210,44235,Loran9960,42.785,69.1
13220,44235,Loran9960,42.77833,69.12333
13230,44235,Loran9960,42.77167,69.14667
13240,44235,Loran9960,42.76333,69.16833
13250,44235,Loran9960,42.75667,69.19167
13260,44235,Loran9960,42.73333,69.21333
13270,44235,Loran9960,42.74333,69.23667
13280,44235,Loran9960,42.735,69.26
13290,44235,Loran9960,42.72833,69.28167
13300,44235,Loran9960,42.72,69.305
13310,44235,Loran9960,42.71333,69.32667
13320,44235,Loran9960,42.70667,69.34833
13330,44235,Loran9960,42.68333,69.37167
13340,44235,Loran9960,42.69333,69.39333
13350,44235,Loran9960,42.685,69.4
13360,44235,Loran9960,42.67833,69.43833
13370,44235,Loran9960,42.67167,69.46167
13380,44235,Loran9960,42.66333,69.48333
13390,44235,Loran9960,42.65667,69.505
13400,44235,Loran9960,42.65,69.52833
13410,44235,Loran9960,42.64333,69.53333
13420,44235,Loran9960,42.635,69.57167
13430,44235,Loran9960,42.62833,69.595
13440,44235,Loran9960,42.62167,69.6
13450,44235,Loran9960,42.615,69.63833
13460,44235,Loran9960,42.60833,69.66
13470,44235,Loran9960,42.60167,69.68167
13480,44235,Loran9960,42.59333,69.70333
13490,44235,Loran9960,42.58667,69.72667
13500,44235,Loran9960,42.58,69.74833
13510,44235,Loran9960,42.57333,69.77
13520,44235,Loran9960,42.565,69.79167
13530,44235,Loran9960,42.56,69.81333
13540,44235,Loran9960,42.55167,69.835
13550,44235,Loran9960,42.545,69.85833
13560,44235,Loran9960,42.53833,69.88
13570,44235,Loran9960,42.53167,69.90167
13580,44235,Loran9960,42.525,69.923330000000007
13590,44235,Loran9960,42.51833,69.945
13600,44235,Loran9960,42.51167,69.95
13610,44235,Loran9960,42.50333,69.98833
13620,44235,Loran9960,42.49667,70.01
13630,44235,Loran9960,42.49,70.03167
13640,44235,Loran9960,42.48333,70.05333
13650,44235,Loran9960,42.47667,70.075
13660,44235,Loran9960,42.47,70.09667
13670,44235,Loran9960,42.46333,70.11833
13680,44235,Loran9960,42.45667,70.14
13690,44235,Loran9960,42.44833,70.16167
13700,44235,Loran9960,42.44333,70.16667
13710,44235,Loran9960,42.435,70.20333
13720,44235,Loran9960,42.42833,70.22667
13730,44235,Loran9960,42.42167,70.24667
13740,44235,Loran9960,42.415,70.26833
13750,44235,Loran9960,42.40833,70.29
13760,44235,Loran9960,42.40167,70.31167
13770,44235,Loran9960,42.395,70.31667
13780,44235,Loran9960,42.38833,70.355
13790,44235,Loran9960,42.38167,70.37667
13800,44235,Loran9960,42.375,70.39667
13810,44235,Loran9960,42.36833,70.41833
13820,44235,Loran9960,42.36167,70.44
13830,44235,Loran9960,42.355,70.46167
13840,44235,Loran9960,42.34833,70.46667
13850,44235,Loran9960,42.34167,70.50333
13860,44235,Loran9960,42.335,70.525
13870,44235,Loran9960,42.32833,70.54667
13880,44235,Loran9960,42.32167,70.56833
13890,44235,Loran9960,42.315,70.59
13900,44235,Loran9960,42.30833,70.61167
13910,44235,Loran9960,42.30167,70.63167
13920,44235,Loran9960,42.295,70.65333
13930,44235,Loran9960,42.28833,70.675
13940,44235,Loran9960,42.28167,70.69667
13950,44235,Loran9960,42.275,70.71667
13960,44235,Loran9960,42.26833,70.73833
13970,44235,Loran9960,42.26167,70.76
13980,44235,Loran9960,42.255,70.78
13990,44235,Loran9960,42.24833,70.80167
14000,44235,Loran9960,42.24167,70.82333
11800,44240,Loran9960,44.13,64.87667
11810,44240,Loran9960,44.115,64.925
11820,44240,Loran9960,44.1,64.97333
11830,44240,Loran9960,44.08667,65.02167
11840,44240,Loran9960,44.07167,65.06833
11850,44240,Loran9960,44.05833,65.115
11860,44240,Loran9960,44.04333,65.16167
11870,44240,Loran9960,44.03,65.20667
11880,44240,Loran9960,44,65.25167
11890,44240,Loran9960,44.00167,65.295
11900,44240,Loran9960,43.98833,65.33833
11910,44240,Loran9960,43.97667,65.38167
11920,44240,Loran9960,43.96333,65.425
11930,44240,Loran9960,43.95,65.46667
11940,44240,Loran9960,43.93667,65.50833
11950,44240,Loran9960,43.925,65.53333
11960,44240,Loran9960,43.91167,65.59
11970,44240,Loran9960,43.88333,65.63
11980,44240,Loran9960,43.88667,65.67
11990,44240,Loran9960,43.875,65.71
12000,44240,Loran9960,43.86333,65.74833
12010,44240,Loran9960,43.85167,65.78833
12020,44240,Loran9960,43.84,65.82667
12030,44240,Loran9960,43.82833,65.86333
12040,44240,Loran9960,43.8,65.90167
12050,44240,Loran9960,43.805,65.93833
12060,44240,Loran9960,43.79333,65.97667
12070,44240,Loran9960,43.78167,66.01167
12080,44240,Loran9960,43.77,66.048330000000007
12090,44240,Loran9960,43.76,66.085
12100,44240,Loran9960,43.74833,66.12
12110,44240,Loran9960,43.73833,66.155
12120,44240,Loran9960,43.72667,66.19
12130,44240,Loran9960,43.715,66.225
12140,44240,Loran9960,43.705,66.26
12150,44240,Loran9960,43.695,66.29333
12160,44240,Loran9960,43.68333,66.32833
12170,44240,Loran9960,43.67333,66.36167
12180,44240,Loran9960,43.66333,66.395
12190,44240,Loran9960,43.65333,66.42833
12200,44240,Loran9960,43.64333,66.46
12210,44240,Loran9960,43.63167,66.49333
12220,44240,Loran9960,43.62167,66.52667
12230,44240,Loran9960,43.61167,66.55833
12240,44240,Loran9960,43.60167,66.59
12250,44240,Loran9960,43.59167,66.62167
